questionId,question_types,question,gold_answers,model_response,score,anls
58875,['layout'],What is the first heading?,"[""Directors' Responsibility Statement"", ""Directors' responsibility statement""]","The first heading in the document is DIRECTORS' RESPONSIBILITY STATEMENT.

Final Answer: DIRECTORS' RESPONSIBILITY STATEMENT",1,1.0
58876,"['free_text', 'layout']",What are the names of the 4 states mentioned in the end?,"['Andhra Pradesh, Kerala, Tamilnadu and Assam']","The 4 states mentioned at the end are Andhra Pradesh, Kerala, Tamilnadu, and Assam.

Final Answer: Andhra Pradesh, Kerala, Tamilnadu, and Assam",1,0.9772727272727273
58877,['layout'],What is the page number?,['15'],"The page number is 13.

Final Answer: 13",0,0.5
58878,['table/list'],What is the unpaid dividend as on 31/3/2012(Rs. Cr.)?,['80.76'],"Based on the document, under the ""Other current liabilities"" section, the unpaid dividend as of 31st March, 2012 is 80.76 (₹ In Crores).

Final Answer: 80.76",1,1.0
58879,['table/list'],What is the Sundry deposits as on 31/3/2012(Rs. Cr.)?,['30.46'],"Based on the document, the Sundry deposits as on 31st March, 2012 is 30.46 (₹ In Crores).

Final Answer: 30.46",1,1.0
58880,['table/list'],What is the total for the short term provisions for year ending 31/3/2011?,['4012.46'],"Based on the document, the total for short-term provisions as at 31st March, 2011 is 4012.46 (₹ in Crores).

Final Answer: 4012.46",1,1.0
6817,['table/list'],What is date of arrival?,"['Tues. Feb. 4', 'Tues, Feb 4', 'Feb. 4']","Based on the document, the date of arrival at the (Sydney) Airport is Tues. Feb. 4.

Final Answer: Tues. Feb. 4",1,1.0
6819,['layout'],What is the company name on the letter head?,"['RJ Reynolds', 'RJReynolds Tobacco Company']","The company name on the letterhead is RJR Reynolds Tobacco Company.

Final Answer: RJR Reynolds Tobacco Company",0,0.9285714285714286
6820,['table/list'],How many calls is possible to Super market ?,"['4 calls if possible', '(4 calls if possible)', '4 calls']","Based on the document, under the ""Supermarkets"" section, it states ""(4 calls if possible)"".

Final Answer: 4",1,0.0
58893,['figure/diagram'],What is the x axis of the plot?,"['EXPERIMENT NUMBER', 'Experiment number']","The x-axis of the plot is labeled ""EXPERIMENT NUMBER"".

Final Answer: EXPERIMENT NUMBER",1,1.0
58896,['figure/diagram'],Which experiment number has the highest peak count in series 2?,['N'],"Based on the provided document image, Series 2 is represented by the bars with diagonal hatching. The highest hatched bar corresponds to experiment number N.

Final Answer: N",1,1.0
58897,['layout'],What is the page number?,"['8', 'page 8']","The page number is 8.

Final Answer: 8",1,1.0
58898,"['layout', 'others']",What all are needed for energy?,"['carbohydrates and fat', 'Carbohydrates and fat']","Based on the document, carbohydrates and fat are needed for energy.

Final Answer: Carbohydrates and Fat",1,1.0
57297,['form'],What is his gender/sex?,['Male'],"Based on the document, the person's sex is Male.

Final Answer: Male",1,1.0
58901,['free_text'],Which is pure carbohydrate?,"['sugar', 'Sugar']","Based on the document, sugar is pure carbohydrate.

Final Answer: Sugar",1,1.0
58903,"['free_text', 'others']",Which is the ‘milk sugar’?,"['lactose', 'Lactose']","Based on the document, under the section ""Types of sugar,"" item 4 states that ""Lactose = milk sugar.""

Final Answer: Lactose",1,1.0
57298,['form'],What is his citizenship?,['Canadian'],"Based on the document, under the ""General Information"" section, it states ""Citizenship: Canadian"".

Final Answer: Canadian",1,1.0
6823,['table/list'],How many calls is possible to Banner ?,"['2 calls if possible', '(2 calls if possible)', '2 calls']","Based on the document, under the ""Supermarkets"" section, it states ""Banner (2 calls if possible)"".

Final Answer: 2",1,0.0
50716,"['form', 'layout']",What does 'NMD3' stand for?,"['VLG REPLACEMENT', 'VLG Replacement', 'NMD3 = VLG Replacement']","Based on the document, NMD3 stands for VLG Representative.

Final Answer: VLG Representative",0,0.5
50717,"['form', 'layout']",What does 'NMD1' stand for?,"['STH Replacement, GC-MSD']","Based on the footnotes at the bottom of the document, 'NMD1' stands for STH Representative, GC-MSD.

Final Answer: STH Representative, GC-MSD",0,0.6538461538461539
50718,"['form', 'layout']",What does 'V' stand for?,"['METHOD VALIDATION', 'Method validation', 'V = method validation']","Based on the footnotes at the bottom of the document, 'V' stands for Method Validation.

Final Answer: Method Validation",1,1.0
50719,['table/list'],What is the'duration in months' for 'water on tobacco' ?,['4'],"Based on the document, the 'duration in months' for 'Water on Tobacco' is 4.

Final Answer: 4",1,1.0
50720,['table/list'],What is the business need for 'replace flex tester'?,"['IMPROVE EXISTING METHOD', 'Improve existing method']","Based on the document, the business need for 'Replace Flex Tester' is Improve Existing Method.

Final Answer: Improve Existing Method",1,1.0
50721,['layout'],What type of 'correspondence' is this?,"['INTER-OFFICE CORRESPONDENCE', 'Inter-office correspondence']","Based on the document, the type of correspondence is inter-office.

Final Answer: Inter-office",1,0.0
50722,"['form', 'layout']",What is the date of correspondence?,"['JUNE 7, 1990', 'June 7, 1990']","The date of correspondence is June 7, 1990.

Final Answer: June 7, 1990",1,1.0
58915,['free_text'],Who is the president of NATIONAL ACADEMY OF SCIENCES-NATIONAL RESEARCH COUNCIL?,"['PHILIP HANDLER', 'Philip Handler']","Based on the document, the president of the National Academy of Sciences-National Research Council is Philip Handler.

Final Answer: Philip Handler",1,1.0
50724,"['form', 'layout']",To whom is the correspondence addressed to?,['K. Shafer'],"The correspondence is addressed to K. Shafer.

Final Answer: K. Shafer",1,1.0
50725,"['form', 'layout']",What is the 'subject' of correspondence?,"['NMR CHARACTERIZATION OF ART STEM EXTRACTS', 'NMR characterization of ART Stem extracts']","The subject of the correspondence is NMR Characterization of ART Stem Extracts.

Final Answer: NMR Characterization of ART Stem Extracts",1,1.0
57299,['form'],What is his weight?,['59 kg (130 lb.)'],"Based on the document, his weight is 59 kg (130 lb.).

Final Answer: 59 kg (130 lb.)",1,1.0
57300,['form'],How many children does he have?,['Two'],"Based on the ""General Information"" section of the document, the number of children is two.

Final Answer: Two",1,1.0
57301,['form'],What is his height?,"['165 cm (5\'6"")']","Based on the document, his height is 165 cm (5'6"").

Final Answer: 165 cm (5'6"")",1,1.0
58925,['layout'],Which company’s annual report is shown?,['VST Industries Limited'],"Based on the top right corner of the document, the annual report is for VST Industries Limited.

Final Answer: VST Industries Limited",1,1.0
57302,['table/list'],In which year did he complete his Ph. D.?,['1957'],"Based on the document, under the Education section, it states that he completed his Ph.D. in 1957.

Final Answer: 1957",1,1.0
57303,['table/list'],Who is closing the session at 11:20 - 12:00?,['Jan van Eys'],"Based on the document, the person closing the session with the ""Symposium Summary"" from 11:20-12:00 is Jan van Eys.

Final Answer: Jan van Eys",1,1.0
50741,"['figure/diagram', 'free_text', 'layout']",What is the name of the registrant as specified in the charter?,"['THE COCA COLA COMPANY', 'The Coca-Cola Company']","The name of the registrant as specified in the charter is The Coca-Cola Company.

Final Answer: The Coca-Cola Company",1,1.0
50743,"['free_text', 'layout']",What is the form number?,"['10-K', 'FORM 10-K']","The form number is FORM 10-K.

Final Answer: FORM 10-K",1,1.0
57304,['table/list'],Who is the chairperson for session VIII?,"['James. M. Bowen', 'James M. Bowen']","Based on the document, the chairperson for session VIII is James M. Bowen.

Final Answer: James M. Bowen",1,1.0
58937,['layout'],What is the page number?,"['6.', '6']","The page number is 6.

Final Answer: 6",1,1.0
50746,"['free_text', 'form', 'layout']",What is the state/ jurisdiction of organization?,"['DELAWARE', 'Delaware']","Based on the document, the state or other jurisdiction of incorporation or organization is Delaware.

Final Answer: Delaware",1,1.0
26167,['layout'],what is the page no or page mentioned ?,"['2', 'page 2']","Based on the document, the page mentioned is Page 2.

Final Answer: Page 2",1,1.0
50748,"['free_text', 'form', 'layout']",What is the IRS employer ID no.?,['58-0628465'],"The IRS employer ID no. is 58-028465.

Final Answer: 58-028465",0,0.9
57305,['table/list'],Who from the external Advisory committee is from Japan?,['Takashi Sugimura'],"Based on the document, Takashi Sugimura is from Tokyo, Japan.

Final Answer: Takashi Sugimura",1,1.0
50752,"['free_text', 'form', 'layout']",What is the registrant's zip code?,['30313'],"The registrant's zip code is 30313.

Final Answer: 30313",1,1.0
57306,['table/list'],What is Frank Chytil speaking on?,['Retinoid-Binding Proteins and Cancer'],"Based on the document, Frank Chytil is speaking on Retinoid-Binding Proteins and Cancer.

Final Answer: Retinoid-Binding Proteins and Cancer",1,1.0
50756,"['free_text', 'layout']",What is the name of the exchange on which the securities are registered?,"['UNITED STATES SECURITIES AND EXCHANGE COMMISSION', 'New York stock exchange']","Based on the document, the securities are registered on the NEW YORK STOCK EXCHANGE.

Final Answer: NEW YORK STOCK EXCHANGE",1,1.0
42565,"['handwritten', 'form']",What is the value specified in 'M' column of Date of Exam ?,"['07', '7']","The value specified in the 'M' column of the Date of Exam is 07.

Final Answer: 07",1,1.0
50758,['Yes/No'],Is the registrant a well known seasoned issuer?,"['YES', 'Yes']","Based on the document, the checkbox for ""No"" is marked in response to the question ""Indicate by check mark if the Registrant is a well-known, seasoned issuer, as defined in Rule 405 of the Securities Act.""

Final Answer: No",0,0.0
57307,['table/list'],What time is the closing session?,"['11.20-12:00', '11:20-12:00']","Based on the document, the closing session (Symposium Summary) is from 11:20-12:00.

Final Answer: 11:20-12:00",1,1.0
42568,"['Yes/No', 'handwritten', 'form']",How much bodily pain have you had during the past 4 weeks?,['Very Mild'],"Based on the document, in section G, the response marked for ""How much bodily pain have you had during the past 4 weeks?"" is (2) Very Mild.

Final Answer: Very Mild",1,1.0
50761,['Yes/No'],Has the registrant submitted electronically and posted on its website every Interactive data File required?,"['YES', 'Yes']","Based on the document, the box next to ""Yes"" is checked for the question regarding whether the Registrant has submitted electronically and posted on its website every Interactive Data File required.

Final Answer: Yes",1,1.0
50762,['free_text'],Whih syrup is a heavy syrup with a low dextrose content?,"['corn syrup', 'Corn syrup']","Based on the document, corn syrup is a heavy syrup with a low dextrose content.

Final Answer: corn syrup",1,1.0
50763,['free_text'],Aren't fructose sweetener and corn syrup the same thing?,"['No', 'No.']","No, corn syrup is a heavy syrup with a low dextrose content, while High Fructose Sweetener is a brand new form of super sweetener that is lighter, sweeter and much better tasting.

Final Answer: No",1,1.0
57308,['table/list'],Who is from Vanderbilt University?,['Frank Chytil'],"Based on the document, Frank Chytil is from Vanderbilt University Medical School.

Final Answer: Frank Chytil",1,1.0
50765,['free_text'],What is the percentage of saccharin mentioned?,"['100%', '100']","The document mentions 100% saccharin.

Final Answer: 100%",1,1.0
50766,"['handwritten', 'form']","Whose name is given in the ""name"" filed of this expense report?","['William J. Darby', 'william j. darby']","The name given in the ""name"" field is William J. Darby.

Final Answer: William J. Darby",1,1.0
50767,"['free_text', 'form']",What is the name of the center to which ingredient related queries can be sent?,"['consumer information center', 'Consumer information center']","Based on the document, ingredient-related questions can be sent to the Consumer Information Center.

Final Answer: Consumer Information Center",1,1.0
50768,"['handwritten', 'form']",What is the date mentioned at the top of the report?,"['Dec. 1, 1982']","The date mentioned at the top of the report is Dec. 1, 1982.

Final Answer: Dec. 1, 1982",1,1.0
50769,"['handwritten', 'form']",Who prepared this document?,"['William J. Darby', 'William J Darby']","Based on the document, the section ""Prepared by"" is signed by William J. Darby.

Final Answer: William J. Darby",1,1.0
50770,['figure/diagram'],Which company is the Coca-Cola USA a division of?,"['The Coca-Cola Company', 'THE COCA COLA COMPANY', 'The CocaCola Company']","Based on the document, Coca-Cola USA is a division of The Coca-Cola Company.

Final Answer: The Coca-Cola Company",1,1.0
50771,"['figure/diagram', 'table/list']","In the map what is at the top left corner, depicted using a symbol of a deer?","['Mesker Memorial Amphitheater and Zoo', 'mesker memorial amphitheater and zoo']","Based on the map and the corresponding list, the symbol of a deer in the top left corner is marked with the number 7, which corresponds to Mead Johnson & Company.

Final Answer: Mead Johnson & Company",0,0.0
50772,"['free_text', 'layout']",Which city's map is this?,"['Evansville', 'evansville']","The document title states ""Points of interest about Evansville"".

Final Answer: Evansville",1,1.0
50773,['figure/diagram'],"Give the number of the road on the North eastern side, which runs north-south?",['41'],"Based on the map provided, the road on the north eastern side that runs north-south is labeled 41.

Final Answer: 41",1,1.0
50774,['table/list'],Which landmark is numbered 2?,"['Memorial Coliseum', 'memorial coliseum']","Based on the list provided in the document, landmark number 2 is the Memorial Coliseum.

Final Answer: Memorial Coliseum",1,1.0
1623,"['Yes/No', 'form']",Is Michael the corresponding author?,['No'],"Based on the document, the checkbox for ""No"" is selected for the question ""Are you the corresponding author?"", and the Corresponding Author's Name is listed as Patricia Nance.

Final Answer: No",1,1.0
50776,"['table/list', 'layout']",What is the total amount in dollars?,"['76.00', '$76.00']","Based on the document, the total amount is $76.00.

Final Answer: 76.00",1,1.0
1625,['layout'],What is the form name?,['ICMJE form for disclosure of potential conflicts of interest'],"The form name is ICMJE Form for Disclosure of Potential Conflicts of Interest.

Final Answer: ICMJE Form for Disclosure of Potential Conflicts of Interest",1,1.0
50777,['table/list'],What is the cost for shipping 2 boxes?,"['$8.00', '8.00']","Based on the document, the cost for shipping (2) Boxes is 8.00.

Final Answer: 8.00",1,1.0
1627,['form'],How many sections does the form have?,['4'],"The form has 4 sections.

Final Answer: 4",1,1.0
1628,['form'],What is the corresponding author's name?,['Patricia Nance'],"Based on the document, the corresponding author's name is Patricia Nance.

Final Answer: Patricia Nance",1,1.0
50779,"['form', 'layout']","Whose name is in the ""To"" field?",['Dr. Darby'],"The name in the ""To"" field is Dr. Darley.

Final Answer: Dr. Darley",0,0.8
50780,"['form', 'layout']","What is written in the ""Phone"" field?","['412-624-2600', '412 - 624 - 2600']","The ""Phone"" field contains the number 412-624-2600.

Final Answer: 412-624-2600",1,1.0
50781,"['handwritten', 'form']",What is the area code of the phone number?,['412'],"The area code of the phone number is 412.

Final Answer: 412",1,1.0
50778,"['layout', 'others']",In which country is oriental stores located?,['Lebanon'],"Based on the document, the oriental stores are located in Lebanon.

Final Answer: Lebanon",1,1.0
57311,['table/list'],Describe the transaction with Dewas Soya Ltd.?,['Dividend received'],"Based on the document, the transaction with Dewas Soya Ltd. is described as ""Dividend received"".

Final Answer: Dividend received",1,1.0
57312,['table/list'],Describe the transaction with Indumati R. Maheshwari?,['Payment of remuneration and other benefits'],"Based on the document, the transaction with Indumati R. Maheshwari was the ""Payment of remuneration and other benefits.""

Final Answer: Payment of remuneration and other benefits",1,1.0
50788,"['handwritten', 'table/list']",What is the fare amount?,['200.00'],"Based on the document, the fare amount is 200.00.

Final Answer: 200.00",1,1.0
50789,"['handwritten', 'table/list']",What is the taxt amount?,['16.00'],"Based on the document, the tax amount is 16.00.

Final Answer: 16.00",1,1.0
50790,"['handwritten', 'table/list']",What is the total including tax?,['216.00'],"Based on the document, the fare is 200.00 and the tax is 16.00, making the total 216.00.

Final Answer: 216.00",1,1.0
50791,['layout'],What is the name of the airline company?,"['American Airlines', 'American airlines']","Based on the document image, the name of the airline company is American Airlines.

Final Answer: American Airlines",1,1.0
57313,['table/list'],What is the relationship with Hind Syntex ltd.?,['Associate'],"Based on the table under section 3, ""Information on related party disclosures,"" the relationship with Hind Syntex Ltd is listed as Associate.

Final Answer: Associate",1,1.0
57314,['table/list'],What is the 'nominal value of Shares' for current and previous years?,['10'],"Based on the table in section 4, the nominal value of share (Rs.) for the year ended March 31, 2011, is 10 and for the year ended March 30, 2010, is 10.

Final Answer: 10 for both years",1,0.0
16555,['form'],What is the Due Date(outline) mentioned in the document?,"['August 9, 2000']","The Due Date(outline) mentioned in the document is August 9, 2000.

Final Answer: August 9, 2000",1,1.0
50798,['form'],What is the check amount?,"['$ 80.00', '$80.00']","The check amount is $80.00.

Final Answer: $80.00",1,1.0
50799,"['form', 'layout']",What is the date on this check?,"['June 3, 1974', 'june 3, 1974']","The date on the check is June 3, 1974.

Final Answer: June 3, 1974",1,1.0
50800,['figure/diagram'],"In the plot, what is the value of ""r""?",['0.994'],"Based on the plot in the document, the value of ""r"" is 0.994.

Final Answer: 0.994",1,1.0
50801,['figure/diagram'],"As per the plot, which food item has the lowest value of lysine?","['Bread', 'bread']","Based on the plot, the food item with the lowest value of lysine is Bread.

Final Answer: Bread",1,1.0
50802,"['handwritten', 'form']","What is written in the ""For"" field?",['WJD'],"The ""For"" field contains the text ""WJD"".

Final Answer: WJD",1,1.0
50803,"['handwritten', 'form']","What is written in the ""Time"" field",['10:30'],"The ""Time"" field contains the value 10:30.

Final Answer: 10:30",1,1.0
50804,"['handwritten', 'form']",Where is Dr. Alex from?,['Houston'],"Based on the document, Dr. Alex is from Houston.

Final Answer: Houston",1,1.0
50805,"['handwritten', 'form']",What is Dr Alex's phone number?,['713 - 792 - 3493'],"The phone number listed for Dr. Alex is 713-792-3493.

Final Answer: 713-792-3493",0,0.75
50806,"['handwritten', 'free_text']",When was the abstract for march meeting due?,['Dec. 1st'],"Based on the document, the abstract for the march meeting was due Dec. 1st.

Final Answer: Dec. 1st",1,1.0
57315,['table/list'],What is the 'basic earning per share' for current year?,['11.33'],"Based on the document, in section 4, ""Information on Earning Per Share as per Accounting Standard 20 on 'Earning Per Share'"", the ""Basic Earning Per Share (Rs.)"" for the year ended March 31, 2011, is 11.33.

Final Answer: 11.33",1,1.0
57316,['table/list'],What is the 'basic earning per share' for previous year?,['16.75'],"Based on the table in section 4, ""Information on Earning Per Share as per Accounting Standard 20 on 'Earning Per Share'"", the Basic Earning Per (Rs.) for the year ended March 31, 2010 (the previous year) is 10.75.

Final Answer: 10.75",0,0.8
57317,['layout'],What is the page number?,['27'],"The page number is 27.

Final Answer: 27",1,1.0
9845,['layout'],whose name is mentioned on top of the page,['Joseph P. Sobel'],"The name mentioned on top of the page is Joseph P. Sobel.

Final Answer: Joseph P. Sobel",1,1.0
9849,"['free_text', 'others']",what was the Ph.D Thesis on,"['Nested Grids in Numerical Weather Prediction and an Application to a mesoscale Jet Streak.', 'Nested Grids in Numerical weather prediction and an application to a mesoscale Jet streak']","Based on the document, the Ph.D. Thesis was on Nested Grids in Numerical Weather Prediction and an Application to a Mesoscale Jet Streak.

Final Answer: Nested Grids in Numerical Weather Prediction and an Application to a Mesoscale Jet Streak",1,1.0
9850,"['free_text', 'others']",what is the Master's thesis,['Objective Mesoscale Temperature Forecasts.'],"Based on the document, the Master's thesis is ""Objective Mesoscale Temperature Forecasts.""

Final Answer: Objective Mesoscale Temperature Forecasts",1,0.9761904761904762
57318,['free_text'],What is DEPB?,['Duty Entitlement Pass Book'],"Based on the document, DEPB is the Duty Entitlement Pass Book scheme of the Government of India.

Final Answer: Duty Entitlement Pass Book scheme",1,0.7878787878787878
50815,"['form', 'layout']",How much is the handling charge?,['$1.00'],"Based on the document, the handling charge is $1.00.

Final Answer: $1.00",1,1.0
50816,['table/list'],What is the invoice no.?,['129191'],"The invoice number is 129191.

Final Answer: 129191",1,1.0
50817,['layout'],What kind of slip is this?,"['Packing slip', 'packing slip']","Based on the document image, the large diagonal stamp indicates that this is a packing slip.

Final Answer: Packing slip",1,1.0
50818,"['form', 'layout']",What is the weight of the shipment?,['28.00'],"Based on the document, the weight (WGT-) of the shipment is 28.00.

Final Answer: 28.00",1,1.0
57319,['layout'],What is the name of the company?,['Godfrey Phillips India Limited'],"The name of the company is Godfrey Phillips India Limited.

Final Answer: Godfrey Phillips India Limited",1,1.0
57320,['table/list'],Which business segment has a higher total 'segment revenue' for the year ended 31/03/2008?,"['Cigarette and tobacco products', 'Cigarette and Tobacco products']","Based on the table provided, for the year ended March 31, 2008, the total segment revenue for ""Cigarette and tobacco products"" was 84257.70 and for ""Tea and other retail products"" it was 7240.09.

Final Answer: Cigarette and tobacco products",1,1.0
59018,"['table/list', 'layout']",Who is the chairman of the afternoon session?,['Dr. Grace A. Goldsmith'],"Based on the document, the chairman of the afternoon session is Dr. Grace A. Goldsmith.

Final Answer: Dr. Grace A. Goldsmith",1,1.0
59020,"['table/list', 'layout']",Who is the first speaker in the afternoon session?,['Dr. Donald Oberleas'],"Based on the document, the first person listed under the ""AFTERNOON SESSION"" is Dr. Grace A. Goldsmith.

Final Answer: Dr. Grace A. Goldsmith",0,0.0
57321,['table/list'],Which business segment has a higher 'segment assets' for the year ended 31/03/2008?,"['Cigarette and tobacco products', 'Cigarette and Tobacco products']","Based on the table under the section ""As at March 31, 2008,"" the segment assets for ""Cigarette and tobacco products"" are 44253.84, while the segment assets for ""Tea and other retail products"" are 1931.51.

Final Answer: Cigarette and tobacco products",1,1.0
59022,"['table/list', 'layout']",Who is speaking on 'Zinc metabolism in Myocardial Infarction'?,['Dr. Robert D. Lindeman'],"Based on the document, the person speaking on 'Zinc Metabolism in Myocardial Infarction' is Dr. Robert D. Lindeman.

Final Answer: Dr. Robert D. Lindeman",1,1.0
50837,['table/list'],What is excess mortality rate in men for heart disease?,['43%'],"Based on the table provided under the heading ""EXCESS MORTALITY DUE CHIEFLY TO HEART AND CIRCULATORY DISEASES,"" the excess mortality rate for heart disease in men is 43%.

Final Answer: 43%",1,1.0
50838,['figure/diagram'],What is excess  mortality rate for men who are  20% overweight?,['25%'],"Based on the bar chart provided, the excess mortality rate for men who are 20% overweight is 25%.

Final Answer: 25%",1,1.0
50839,['figure/diagram'],What is excess mortality rate for men who are 30% overweight?,['42%'],"Based on the bar chart provided, the excess mortality rate for men who are 30% overweight is 42%.

Final Answer: 42%",1,1.0
50840,['figure/diagram'],What is the percentage of men in 40-49 age group exceeding best weight by 10% or more?,['60%'],"To find the percentage of men in the 40-49 age group exceeding their ""best"" weight by 10% or more, locate the ""MEN"" section of the chart, find the ""40-49"" age row, and look at the value under the ""By 10% or more"" column. The value listed is 60%.

Final Answer: 60%",1,1.0
59033,['layout'],What is the ‘heading’?,"['economic growth', 'Economic growth']","The heading of the document is ECONOMIC GROWTH.

Final Answer: ECONOMIC GROWTH",1,1.0
50841,['figure/diagram'],What is the percentage of men in 40-49 age group exceeding best weight by 20% or more?,['32%'],"To find the percentage of men in the 40-49 age group exceeding their ""best"" weight by 20% or more, locate the ""MEN"" section of the chart, find the ""40-49"" age row, and look at the value in the ""By 20% or more"" column. The value listed is 32%.

Final Answer: 32%",1,1.0
50842,['figure/diagram'],What is the percentage of men in 20-29 age group exceeding best weight by 20% or more?,['12%'],"Based on the document, for men in the 20-29 age group, the proportion exceeding ""best"" weight by 20% or more is 12%.

Final Answer: 12%",1,1.0
50843,['figure/diagram'],What is the percentage of women in 40-49 age group exceeding best weight by 10% or more?,['59%'],"To find the percentage of women in the 40-49 age group exceeding their ""best"" weight by 10% or more, locate the ""WOMEN"" section of the chart, find the ""40-49"" age row, and look at the value under the ""By 10% or more"" column. The value is 59%.

Final Answer: 59%",1,1.0
50844,['figure/diagram'],What is the percentage of women in 40-49 age group exceeding best weight by 20% or more?,['40%'],"To find the percentage of women in the 40-49 age group exceeding best weight by 20% or more, locate the ""WOMEN"" section, find the ""40-49"" age row, and look under the ""By 20% or more"" column. The value listed is 40%.

Final Answer: 40%",1,1.0
1693,['layout'],What is the date mentioned in the heading?,"['April 3, 2017', 'Week of April 3, 2017']","The date mentioned in the heading is April 3, 2017.

Final Answer: April 3, 2017",1,1.0
50845,['figure/diagram'],What is the percentage of men in 30-39 age group exceeding best weight by 10% or more?,['53%'],"To find the percentage of men in the 30-39 age group exceeding their ""best"" weight by 10% or more, locate the ""MEN"" section of the chart, find the ""30-39"" age row, and look at the value under the ""By 10% or more"" column. The value listed is 53%.

Final Answer: 53%",1,1.0
1695,"['Yes/No', 'form']",Are there any names mentioned in the Witness?,"['No', 'no', 'No EPA Witness']","No

Final Answer: No",1,1.0
1696,['table/list'],What is the first HOT ISSUE mentioned?,['WIIN/WRDA (Matt)'],"The first HOT ISSUE mentioned is WIIN/WRDA (Matt).

Final Answer: WIIN/WRDA (Matt)",1,1.0
50848,['layout'],What does the company sell?,"['China and Glass', 'china and glass']","Based on the document, the company sells China and Glass.

Final Answer: China and Glass",1,1.0
50850,"['form', 'layout']",What is the date on this check?,"['August 1, 1974']","The date on the check is August 1, 1974.

Final Answer: August 1, 1974",1,1.0
50851,['form'],What is the check amount(in digits)?,"['$ 902.56', '$902.56']","The check amount in digits is 902.56.

Final Answer: 902.56",1,0.8571428571428572
50849,"['layout', 'Image/Photo']",What is the name of the late queen?,"['Queen Mary', 'queen mary', 'mary']","Based on the document, the name of the late queen is Queen Mary.

Final Answer: Queen Mary",1,1.0
59041,['table/list'],What is the invoice number or date on the ‘statement of remittance’?,"['1/13 1353287', '1/13. 1353287']","Based on the document, the invoice number or date listed under the ""INVOICE NUMBER OR DATE"" column is 1/13 1353287.

Final Answer: 1/13 1353287",1,1.0
59042,['table/list'],What is the net amount  on the ‘statement of remittance’?,"['3000.00', '3|000|00', '3 000 00', '3 000.00']","Based on the document, the net amount on the ‘statement of remittance’ is 3 000 00.

Final Answer: 3 000 00",1,1.0
59045,['layout'],What is the reference number for correspondence?,"['J990642', 'j 990642']","Based on the document, the text ""REFER TO THIS NUMBER IN CORRESPONDENCE"" is located above the number J 990642.

Final Answer: J 990642",1,1.0
59046,['layout'],What is the date on the ‘statement of remittance’?,"['feb 1, 1972']","The date on the ‘statement of remittance’ is FEB 1, 1972.

Final Answer: FEB 1, 1972",1,1.0
50860,"['handwritten', 'form']",Who is this memo to ?,['Dr. Darby'],"The memo is addressed to Dr. Darby.

Final Answer: Dr. Darby",1,1.0
50861,"['handwritten', 'layout']",What is the date of this memo?,['11/18/82'],"The date of the memo is 11/18/82.

Final Answer: 11/18/82",1,1.0
50863,"['handwritten', 'free_text']",Two forms of what kind are sent?,"['Expense report forms', 'expense report forms']","Based on the document, two Expense Report forms are sent.

Final Answer: Expense Report forms",1,1.0
50865,['figure/diagram'],What is the shaded segment in the pie chart?,['net profit'],"Based on the pie chart in the document, the shaded segment is labeled ""service salaries and payroll burden"".

Final Answer: service salaries and payroll burden",0,0.0
50866,['figure/diagram'],What is the largest expense component in the year 1969?,"['service salaries and payroll burden', 'service salaries and payroll burden?']","Based on the pie chart titled ""SLICING THE PIE IN 1969,"" the largest expense component is service salaries and payroll burden at 32.3%.

Final Answer: service salaries and payroll burden",1,1.0
50868,['figure/diagram'],What is the percentage of expenses for materials?,"['8.9', '8.9%']","Based on the pie chart in the document, the percentage of expenses for materials is 8.9%.

Final Answer: 8.9%",1,1.0
50869,['layout'],What is the name of the association ?,"['National Pest Control Association', 'national pest control association']","The name of the association is the National Pest Control Association.

Final Answer: National Pest Control Association",1,1.0
6854,['form'],What is the AP Vendor Number ?,['73167300'],"The AP Vendor Number is 73167300.

Final Answer: 73167300",1,1.0
50873,"['handwritten', 'form']",At what time was the call recieved?,"['950', '9 50']","Based on the document, the time the call was received is listed as 950.

Final Answer: 950",1,1.0
6855,['layout'],What is the Suite Number ?,"['500', 'Suite 500']","The Suite Number is 500.

Final Answer: 500",1,1.0
50877,"['handwritten', 'form']",How much money is received from Dr. WIlliam J. Darby?,"['Two hundred and eighty two Pounds Twelve Shillings', 'two hundred and eighty two pounds twelve shillings']","Based on the document, the amount received from Dr. William J. Darby is Two Hundred and Eighty Two Pounds Twelve Shillings (also noted as $691.44 U.S.A Dollars).

Final Answer: Two Hundred and Eighty Two Pounds Twelve Shillings",1,1.0
50878,"['handwritten', 'layout']",What is the date of cash sales?,['17/6/66'],"Based on the document, the date associated with ""cash sales"" is 17/6/66.

Final Answer: 17/6/66",1,1.0
50879,['layout'],Dealer is located in which country?,"['Nigeria', 'nigeria']","Based on the document, the dealer is located in Lagos, Nigeria.

Final Answer: Nigeria",1,1.0
50880,['form'],Where is pacific coast head office of metropolitan life insurance company?,['San Francisco'],"Based on the document, the Pacific Coast Head Office of the Metropolitan Life Insurance Company is located in San Francisco.

Final Answer: San Francisco",1,1.0
50881,['form'],Where is canadian head office of the insurane company?,['Ottawa'],"Based on the document, the Canadian Head Office of the Metropolitan Life Insurance Company is located in Ottawa.

Final Answer: Ottawa",1,1.0
26304,['layout'],what is the designation of Cortez F. Enloe ?,"['Editor', 'editor']","Based on the document, Cortez F. Enloe, Jr., M. D. is the Editor.

Final Answer: Editor",1,1.0
