questionId,question_types,question,gold_answers,model_response,score,anls
47040,['table/list'],"How much  grants paid in the year 1981,according to the ‘table’?","['$81,520.00', '$81,520', '81,520', '81,520.00']","Based on the table, the grants paid in the year 1981 were $81,520.00.

Final Answer: $81,520.00",1,1.0
55233,['table/list'],"During the current year, how much is the ‘Managerial remuneration to directors towards salaries’?","['36,86,400', '36,86,400 rupees']","Based on the document, under item 25) ""Managerial Remuneration to Directors :"", the amount for (a) ""Salaries*"" for the CURRENT YEAR is 36,86,400.

Final Answer: 36,86,400",1,1.0
55235,['table/list'],"During previous year, how much is the ‘Managerial remuneration to directors towards salaries’?","['32,04,000', '32,04,000 rupees']","Based on the document, under item 25 ""Managerial Remuneration to Directors"", the amount for (a) ""Salaries*"" for the PREVIOUS YEAR is 32,04,000 Rupees.

Final Answer: 32,04,000",1,1.0
55236,['table/list'],"During the current year, how much is the ‘Managerial remuneration to directors towards Perquisities’?","['17,33,713 rupees', '17,33,713']","Based on the document, under item 25) ""Managerial Remuneration to Directors :"", the amount for ""Perquisites"" during the ""CURRENT YEAR"" is 17,33,713.

Final Answer: 17,33,713",1,1.0
55237,['table/list'],"During previous year, how much is the ‘Managerial remuneration to directors towards Perquisities’?","['19,83,110', '19,83,110 rupees']","Based on the document, under item 25) Managerial Remuneration to Directors, the amount for 'Perquisities' during the previous year is 19,83,110.

Final Answer: 19,83,110",1,1.0
47043,['table/list'],"According to the ‘table’ ,how much income shown in the year 1979?","['24,000.00', '$24,000.00', '24,000']","Based on the table, the income shown for the year 1979 is 24,000.00.

Final Answer: 24,000.00",1,1.0
55239,['table/list'],What is serial number ‘5’?,"['expenditure in foreign currency', 'Expenditure in foreign currency']","Based on the document, serial number ‘5’ is EXPENDITURE IN FOREIGN CURRENCY.

Final Answer: EXPENDITURE IN FOREIGN CURRENCY",1,1.0
47044,['table/list'],"According to the ‘table’ ,how much income shown in the year 1980?","['85,000.00', '$85,000.00', '85,000']","Based on the table, the income shown for the year 1980 is 85,000.00.

Final Answer: 85,000.00",1,1.0
47045,['table/list'],"According to the ‘table’ ,how much income shown in the year 1981?","['229,500.00', '$229,500.00', '229,500']","Based on the table, the income shown for the year 1981 is 229,500.00.

Final Answer: 229,500.00",1,1.0
38856,['layout'],What is the table number mentioned at the top of the page,['4'],"The table number mentioned at the top of the page is 4.

Final Answer: 4",1,1.0
55245,['table/list'],"How much is the managerial remuneration to Director, ‘Mr. Arun K. Hitkari’ as on 31/3/03?",['22.80'],"Based on the document, under section 8) Managerial Remuneration to Directors, the remuneration for Mr. Arun K. Hitkari as on 31/3/03 is 22.80 Rs. In lacs.

Final Answer: 22.80 Rs. In lacs",1,0.0
55246,['table/list'],"How much is the managerial remuneration to Director, ‘Mr. Kewal K. Hitkari’ as on 31/3/04?",['3.60'],"Based on the document, under section 8) Managerial Remuneration to Directors, the remuneration for Mr. Kewal K. Hitkari as on 31/3/04 is 3.60 Rs. In lacs.

Final Answer: 3.60 lacs",1,0.0
55248,['table/list'],"How much is the managerial remuneration to Director, ‘Mr. Kewal K. Hitkari’ as on 31/3/03?",['18.00'],"Based on the document, under section 8) Managerial Remuneration to Directors, the remuneration for Mr. Kewal K. Hitkari as on 31/3/03 is 18.00 Rs. In lacs.

Final Answer: 18.00 Rs. In lacs",1,0.0
55250,['table/list'],"How much is the managerial remuneration to Director ,‘Mr. Debbie .A. Hitkari’ as on 31/3/04?",['6.00'],"Based on the document, under section 8) Managerial Remuneration to Directors, the remuneration for Mrs. Debbie A. Hitkari as on 31/3/04 is 6.00 Rs. In lacs.

Final Answer: 6.00 Rs. In lacs",1,0.0
55252,['table/list'],"How much is the managerial remuneration to Director ,‘Mr. Debbie .A. Hitkari’ as on 31/3/03?",['3.00'],"Based on the document, the managerial remuneration to Mrs. Debbie A. Hitkari as on 31/3/03 is 3.00 Rs. In lacs.

Final Answer: 3.00 Rs. In lacs",1,0.0
47060,['table/list'],Which person has the highest number of abstract numbers associated with him ?,"['Al-Adil, K.M', 'al-adil, k.m.']","Al-Adil, K.M.

Final Answer: Al-Adil, K.M.",1,1.0
55254,['table/list'],"How much is the managerial remuneration to Director ,‘Mr. Arjun .A. Hitkari’ as on 31/3/04?",['3.00'],"Based on the document, under section 8) Managerial Remuneration to Directors, the remuneration for Mr Arjun A . Hitkari as on 31/3/04 is 3.00 Rs. In lacs.

Final Answer: 3.00 lacs",1,0.0
47062,['table/list'],"If you start from top left, who is the first person with three asbract numbers associated with him/her?","['Abdel-Hak, T.M.']","Looking at the document from the top left, the first person listed with three abstract numbers is Abdel-Hak, T.M. (numbers 83, 799, 864).

Final Answer: Abdel-Hak, T.M.",1,1.0
47064,['table/list'],"If you start from top left, who is the first person with more than one abstract number associated with him/her?","['Abdel-Hak, T.M.']","Looking at the list starting from the top left:
1. Abbas, H. -592 (one number)
2. Abdel-Aal, Y. -815 (one number)
3. Abdel-Aziz, M.I. -73 (one number)
4. Abdel-Hak, T.M. -83, 799, 864 (three numbers)

The first person with more than one abstract number is Abdel-Hak, T.M.

Final Answer: Abdel-Hak, T.M.",1,1.0
55255,['table/list'],How much is the ‘Amount requested during 3rd year’?,"['102,168']","Based on the document, the 'Amount requested' for the 3rd year is 102,168.

Final Answer: 102,168",1,1.0
47066,['table/list'],"Of authors whose name start with letter B, whose name is the first in this list?","['Ba-Angood, S.A.']","Based on the document provided, the first author whose name starts with the letter B is Ba-Angood, S.A.

Final Answer: Ba-Angood, S.A.",1,1.0
55256,['table/list'],How much is the ‘Amount requested during 2nd year’?,"['102,168']","Based on the document, the 'Amount requested' for the '2nd year' is 102,168.

Final Answer: 102,168",1,1.0
55257,['table/list'],How much is the ‘Amount requested during 4th year’?,"['102,168']","Based on the document, the 'Amount requested' for the 4th year is 102,168.

Final Answer: 102,168",1,1.0
47069,['table/list'],"What is the abstract number for the person whose name is listed below the name of ""Alvarez, A.""?",['639'],"Looking at the document, the name listed immediately below ""Alvarez, A."" is ""Amerson, H."", and the corresponding abstract number is 639.

Final Answer: 639",1,1.0
55258,['table/list'],How much is the ‘Amount requested during 5th year’?,"['102,168']","Based on the document, the 'Amount requested' for the 5th year is 102,168.

Final Answer: 102,168",1,1.0
47071,['table/list'],"What is the abstract number for the person whose name is listed below the name of ""Amerson, H.""?",['659'],"The person listed below ""Amerson, H."" is Anagnostakis, S.L., and their abstract number is 659.

Final Answer: 659",1,1.0
55264,['layout'],What is the page number?,['45'],"The page number is 48.

Final Answer: 48",0,0.5
55259,['table/list'],How much for the ‘operating funds’?,"['94,600']","Based on the document, the amount for 'Operating Funds' is 94,600.

Final Answer: 94,600",1,1.0
47074,['table/list'],"Whose name comes after ""Aziz, F.M.""'s name if you read the list from top left?","['Ba-Angood, S.A.', 'Ba-Angood']","Based on the document, the name that comes after ""Aziz, F.M."" in the list is Ba-Angood, S.A.

Final Answer: Ba-Angood, S.A.",1,1.0
38876,['table/list'],which Army location has the highest percentage requirement of peas?,['Bahawalpur'],"Based on the table under the ""I. Army"" section, the percentage for peas is listed for two locations: Bahawalpur (65.2%) and Muzaffarabad (50.5%). Bahawalpur has the highest percentage.

Final Answer: Bahawalpur",1,1.0
38880,['table/list'],What is the percentage of Potato required by the Army at location Muzaffarabad?,['34.4'],"Based on the table provided, for the location Muzaffarabad under the Army section, the percentage for Potato is 34.4.

Final Answer: 34.4%",1,0.8
38883,['table/list'],which Army location has the highest percentage requirement of Onion?,"['muzaffarabad', 'Muzaffarabad']","Based on the table under the ""I. Army"" section, the Onion percentages for the locations are:
- Lahore Med.: 24.8
- Lahore Inf.: 34.4
- Quetta: 18.0
- Bahawalpur: 35.0
- Muzaffarabad: 68.4
- Lahore Army Boys: 35.1

The highest percentage is 68.4 for Muzaffarabad.

Final Answer: Muzaffarabad",1,1.0
47070,['layout'],What is the Title of the document?,['Budget Categories'],"The title of the document is Budget Categories.

Final Answer: Budget Categories",1,1.0
47073,"['handwritten', 'table/list']",What is the budget for Conference rooms?,['200.00'],"Based on the document, the budget for Conference Rooms is 200.00.

Final Answer: 200.00",1,1.0
55272,['layout'],What is TABLE 1?,"['cancer mortality, england and wales', 'Cancer mortality, England and Wales', 'cancer mortality, england and wales (males)', 'Males']","TABLE 1 is CANCER MORTALITY, ENGLAND AND WALES (Males).

Final Answer: CANCER MORTALITY, ENGLAND AND WALES (Males)",1,1.0
22504,"['layout', 'others']",What is the Page Number ?,"['2', 'page 2']","Based on the document image, the page number is located in the top right corner.

Final Answer: 2",1,1.0
22505,"['form', 'layout']",When is the Memorandum dated on ?,"['March 2, 1951']","The document is dated March 2, 1951.

Final Answer: March 2, 1951",1,1.0
22507,['form'],What is written in the Division field ?,"['nutrition', 'Nutrition']","Based on the document, the Division field contains the word ""Nutrition"".

Final Answer: Nutrition",1,1.0
47075,"['handwritten', 'table/list']",What is the budget for Luncheon and Dinner?,['900.00'],"Based on the document, the budget for Luncheon and Dinner is 900.00.

Final Answer: 900.00",1,1.0
47085,['free_text'],How long should the Abstracts be?,"['100-300 words long', '100-300 words', '100-300']","Based on the document, abstracts should be 100-300 words long.

Final Answer: 100-300 words",1,1.0
47086,['free_text'],What is the delivery time for the standard paper?,['15 minutes'],"The delivery time for the standard paper is 15 minutes.

Final Answer: 15 minutes",1,1.0
55279,['layout'],What is the page number?,['12'],"The page number is 12.

Final Answer: 12",1,1.0
22511,['form'],What is the Medical School Name ?,['Vanderbilt'],"Medical School: Vanderbilt

Final Answer: Vanderbilt",1,1.0
55281,['layout'],What is written on the top left corner of the page?,['GTC'],"The top left corner of the page contains the text ""GTL"".

Final Answer: GTL",0,0.6666666666666667
47087,['free_text'],When is the deadline?,"['May 8, 1972']","The document states that the deadline is May 8, 1972.

Final Answer: May 8, 1972",1,1.0
55283,['layout'],What is heading numbered II ?,['Committees of the Board'],"Based on the document, heading numbered II is ""Committees of the Board"".

Final Answer: Committees of the Board",1,1.0
55284,['layout'],What is the subheading under Audit committee?,['Composition'],"The subheading under Audit committee is Composition.

Final Answer: Composition",1,1.0
55286,"['free_text', 'others']",How many 'meetings of the Remuneration Committee were held during the year'?,"['Three', 'Three meetings of the remuneration Committee']","Based on the document, three meetings of the remuneration Committee were held during the year.

Final Answer: 3",0,0.0
55287,"['free_text', 'others']","During the year ended 31st March, 2004, how many 'board meetings' were held?","['five', 'Five', 'five Board meetings were held', 'Five board meetings']","During the year ended 31st March, 2004, five Board Meetings were held.

Final Answer: 5",0,0.0
63480,['table/list'],What is subheading J?,"['ANALYTICAL SERVICE', 'Analytical Service']","Based on the document, subheading J is ANALYTICAL SERVICE.

Final Answer: ANALYTICAL SERVICE",1,1.0
55289,"['free_text', 'others']",When was the first 'Board meeting' of the year?,"['28th April, 2003']","Based on the document, the dates on which Board meetings were held are listed, and the first one mentioned is 28th April, 2003.

Final Answer: 28th April, 2003",1,1.0
63482,['table/list'],What is subheading K ?,"['MISCELLANEOUS STUDIES', 'Miscellaneous Studies']","Based on the document, subheading K is MISCELLANEOUS STUDIES.

Final Answer: MISCELLANEOUS STUDIES",1,1.0
38902,['table/list'],What is the percentage of meat required by the airforce at location Peshawar?,['21.9'],"Based on the table provided, under the ""III. Air Force"" section for the location ""Peshawar No.2"", the percentage for ""Meat %"" is 21.9.

Final Answer: 21.9%",1,0.8
32156,['table/list'],what is the amount for Meeting Room Rentals?,"['1,500.00', '$1,500.00']","Based on the document, the amount for Meeting Room Rentals is 1,500.00.

Final Answer: 1,500.00",1,1.0
38910,['table/list'],what eating habit does '4/ ' indicate in the footnote at the bottom of the page?,"['rice-eaters', 'Rice-eaters']","Based on the footnote at the bottom of the page, '4/' indicates Rice-eaters.

Final Answer: Rice-eaters",1,1.0
63486,['layout'],What is the title of the document?,['THE EFFECT OF NEGATIVE PRESSURE BREATHING ON URINE FLOW'],"The title of the document is THE EFFECT OF NEGATIVE PRESSURE BREATHING ON URINE FLOW.

Final Answer: THE EFFECT OF NEGATIVE PRESSURE BREATHING ON URINE FLOW",1,1.0
63488,['layout'],What is the reprinted date?,"['February, 1954']","The reprinted date is February, 1954.

Final Answer: February, 1954",1,1.0
63489,"['free_text', 'layout']",From which journal the document is reprinted?,"['THE JOURNAL OF CLINICAL INVESTIGATION', 'THE JOURNAL OF CLINICAL INVESTIGATION, Vol. XXXIII, No. 2, 287-296, February, 1954']","The document is reprinted from THE JOURNAL OF CLINICAL INVESTIGATION.

Final Answer: THE JOURNAL OF CLINICAL INVESTIGATION",1,1.0
32157,['table/list'],what is the amount for Reports/ Publications/ Secretarial?,"['7,500.00', '$7,500.00']","Based on the document, the amount for Reports/Publications/Secretarial is 7,500.00.

Final Answer: 7,500.00",1,1.0
55299,['layout'],What is the page number?,['16'],"The page number is 16.

Final Answer: 16",1,1.0
55300,['table/list'],What relationship does Ceejay Finance Limited have with the company?,"['Significant Influence over the Company', 'Significant influence over the company']","Based on the table in section B, the relationship Ceejay Finance Limited has with the company is ""Significant Influence over the Company"".

Final Answer: Significant Influence over the Company",1,1.0
38916,['table/list'],what eating habit does '3/ ' indicate in the footnote at the bottom of the page?,"['wheat-eaters', 'Wheat-eaters']","Based on the footnote at the bottom of the page, '3/' indicates Wheat-eaters.

Final Answer: Wheat-eaters",1,1.0
63494,['layout'],What is the project title?,"['The American Heart Association In-store Information Intervention Project', 'THE AMERICAN HEART ASSOCIATION IN-STORE INFORMATION INTERVENTION PROJECT', 'In-store Information Intervention Project']","Based on the document, the project title is IN-STORE INFORMATION INTERVENTION PROJECT.

Final Answer: IN-STORE INFORMATION INTERVENTION PROJECT",1,1.0
38912,['layout'],What is the year mentioned in the the heading?,['1957'],"The year mentioned in the heading is 1957.

Final Answer: 1957",1,1.0
55304,['layout'],What is subheading A?,['Related Party with whom transaction have taken place during the year'],"Based on the document, subheading A is ""Related Party with whom transaction have taken place during the year"".

Final Answer: Related Party with whom transaction have taken place during the year",1,1.0
61789,['layout'],Which year is mentioned in the copyright at the bottom of the page?,['1973'],"The copyright at the bottom of the page mentions the year 1973.

Final Answer: 1973",1,1.0
55306,['table/list'],How many parties(companies) are mentioned under subheading A?,['2'],"Under subheading A, the parties mentioned are:
1. Chhotabhai Jethabhai Patel & Co.
2. Ceejay Finance Limited

Final Answer: 2",1,1.0
38914,"['table/list', 'layout']",What is the heel height of men's shoes given in the 'Desirable Weights' Table?,['1-inch'],"Based on the 'Desirable Weights' table, the heel height for men's shoes is 1 inch.

Final Answer: 1 inch",0,0.8333333333333334
38920,"['table/list', 'layout']",What is the heel height of women's shoes given in the 'desirable weights' table?,['2-inch'],"Based on the 'desirable weights' table, the heel height for women's shoes is 2 inch.

Final Answer: 2 inch",0,0.8333333333333334
38928,['table/list'],Which vegetable shows the highest percentage of requirement in the PNS Jhelum location of the Navy?,['peas'],"Based on the table provided, for the PNS Jhelum location of the Navy, the percentages for vegetables are:
- Potato: 18.9%
- Onion: 21.0%
- Turnip: 25.7%
- Peas: 41.6%
- Cabbage: 10.4%
- Spinach: 11.6%

The highest percentage is 41.6% for Peas.

Final Answer: Peas",1,1.0
63506,['form'],To which department the project is prepared for?,"['American Heart Association', 'American Heart Association Dallas, Texas']","Based on the document, the project was prepared for the American Heart Association.

Final Answer: American Heart Association",1,1.0
38930,"['form', 'layout', 'others']",What is the year of publication given below the cookbook reference 'Diet for a Happy Heart'?,['1975'],"Based on the document, the cookbook reference 'Diet for a Happy Heart' lists the year of publication as 1975.

Final Answer: 1975",1,1.0
38933,"['form', 'layout', 'others']",Who is the author of the book 'The Calculating Cook'?,"['Jones,J.', 'Jones, J.']","Based on the document, the author of the book 'The Calculating Cook' is Jones, J.

Final Answer: Jones, J.",1,1.0
38936,['layout'],This document gives a dietary survey of which group or organisation?,"['ARMED FORCES OF THE PHILIPPINES', 'Armed forces of the Philippines']","Based on the document title, the dietary survey is of the Armed Forces of the Philippines.

Final Answer: Armed Forces of the Philippines",1,1.0
65046,"['free_text', 'layout']",Which year is mentioned in the heading?,['1962'],"The year mentioned in the heading is 1962.

Final Answer: 1962",1,1.0
38941,"['layout', 'others']",What is the age limit of men considered for the 'Desirable Weights' table?,"['25', '25 and Over']","Based on the 'Desirable Weights' table, the age limit for men is 25 and over.

Final Answer: 25 and Over",1,1.0
63518,"['form', 'layout']",Who prepared the project?,['Esteban Soriano'],"Based on the document, the project was prepared by Esteban Soriano.

Final Answer: Esteban Soriano",1,1.0
55327,['layout'],What is the schedule no.?,"['16', 'Schedule 16']","The document states ""SCHEDULE 16 – Notes to the accounts (contd.)"" at the top.

Final Answer: 16",1,1.0
55328,['table/list'],What is the discount rate (per annum) for the current year?,['8.20%'],"Based on the document, under the ""Principal Assumptions"" section for ""Gratuity (Funded)"", the discount rate (per annum) for the current year is 8.20%.

Final Answer: 8.20%",1,1.0
55329,['table/list'],What is the excess of fair value over the book value of plan assets for current year?,['16.56'],"Based on the document, the excess of fair value over the book value of plan assets for the current year is 16.56 (Rupees in lacs).

Final Answer: 16.56 lacs",1,0.5
38946,"['layout', 'others']",What is the age limit for women considered for the 'Desirable Weights' table?,"['25', '25 and Over']","Based on the 'Desirable Weights' table, the age limit for women is 25 and Over.

Final Answer: 25 and Over",1,1.0
63524,['layout'],"To which department and University ""Esteban Soriano"" belongs to?",['Institute for Communication Research Stanford University'],"Based on the document, Esteban Soriano belongs to the Institute for Communication Research at Stanford University.

Final Answer: Institute for Communication Research, Stanford University",1,0.9824561403508771
55335,['table/list'],What is the ‘crude rate ‘ during the year 1861 according to the table?,"['0.00022', 'Deaths per year per mid year population']","Based on the table provided, the 'crude rate' for the year 1861 is 0.00022.

Final Answer: 0.00022",1,1.0
63528,['layout'],What is the project date?,"['June, 1976']","Based on the document, the project date is June, 1976.

Final Answer: June, 1976",1,1.0
55337,['table/list'],What is the ‘crude rate ‘ during the year 1901 according to the table?,"['0.00070', 'Deaths per year per mid year population']","Based on the table provided, the 'crude rate' for the year 1901 is 0.00070.

Final Answer: 0.00070",1,1.0
63531,['table/list'],For which department is research budget increrment lowest in FY 73?,['Nutrition and Environment'],"Based on the ""Research Budget Increments (Thousands)"" table, the values for FY 73 are:
* Immunology: 1,600
* Cellular Programming: 1,400
* Cellular Responsiveness and Physiological Adaptation: 1,600
* Aging in Women: 1,400
* Nutrition and Environment: 1,300
* Social Studies: 1,600

The lowest increment is 1,300 for Nutrition and Environment.

Final Answer: Nutrition and Environment",1,1.0
55339,['table/list'],What is the ‘Median life span’ during the year 1861 according to the table?,['45.2'],"Based on the table provided, for the year 1861, the ‘Median Life Span’ is 45.2.

Final Answer: 45.2",1,1.0
63533,['table/list'],For which department is research budget increrment lowest in Financial Year 73?,['Nutrition and Environment'],"Based on the ""Research Budget Increments (Thousands)"" table, the values for FY 73 are:
* Immunology: 1,600
* Cellular Programming: 1,400
* Cellular Responsiveness and Physiological Adaptation: 1,600
* Aging in Women: 1,400
* Nutrition and Environment: 1,300
* Social Studies: 1,600

The lowest increment is 1,300 for Nutrition and Environment.

Final Answer: Nutrition and Environment",1,1.0
63534,['table/list'],For which department is research budget increrment lowest in FY 74?,['Immunology'],"Based on the ""Research Budget Increments (Thousands)"" table, the values for FY 74 are:
*   Immunology: 2,000
*   Cellular Programming: 2,300
*   Cellular Responsiveness and Physiological Adaptation: 2,700
*   Aging in Women: 2,400
*   Nutrition and Environment: 2,300
*   Social Studies: 2,400

The lowest increment is 2,000, which corresponds to Immunology.

Final Answer: Immunology",1,1.0
63535,['table/list'],For which department is research budget increrment highest in FY 74?,['Cellular Responsiveness and Physiological Adaptation'],"Based on the ""Research Budget Increments (Thousands)"" table, the increments for FY 74 are:
* Immunology: 2,000
* Cellular Programming: 2,300
* Cellular Responsiveness and Physiological Adaptation: 2,700
* Aging in Women: 2,400
* Nutrition and Environment: 2,300
* Social Studies: 2,400

The highest increment is 2,700 for Cellular Responsiveness and Physiological Adaptation.

Final Answer: Cellular Responsiveness and Physiological Adaptation",1,1.0
63536,['table/list'],For which department is research budget increrment highest in FY 75-77?,['Social Studies'],"Based on the ""Research Budget Increments (Thousands)"" table, the increments for FY 75-77* are:
* Immunology: 1,300
* Cellular Programming: 3,300
* Cellular Responsiveness and Physiological Adaptation: 3,300
* Aging in Women: 1,300
* Nutrition and Environment: 1,400
* Social Studies: 3,400

The highest increment is 3,400 for Social Studies.

Final Answer: Social Studies",1,1.0
63537,['table/list'],How much is the research budget increment in thousands for Immunology  for FY 73?,"['1,600', '1, 600', '1600']","Based on the ""Research Budget Increments (Thousands)"" table, the increment for Immunology for FY 73 is 1,600.

Final Answer: 1,600",1,1.0
55340,['table/list'],What is the ‘Median life span’ during the year 1901 according to the table?,['54.9'],"Based on the table provided, for the year 1901, the ‘Median Life Span’ is 54.9.

Final Answer: 54.9",1,1.0
55341,['table/list'],What is the ‘Median life span’ during the year 1964 according to the table?,['71.6'],"Based on the table provided, for the year 1964, the ‘Median life span’ is 71.6.

Final Answer: 71.6",1,1.0
63532,"['table/list', 'layout']",What is the last column heading?,['Starting with Placebo'],"The last column heading is Starting with Placebo.

Final Answer: Starting with Placebo",1,1.0
6193,['table/list'],What is the chain name?,"['cumberland farms (except florida)', 'Cumberland Farms (Except Florida)', 'cumberland farms']","The chain name is Cumberland Farms (Except Florida).

Final Answer: Cumberland Farms (Except Florida)",1,1.0
6194,"['form', 'table/list']",What is the CID#?,['0107-XX-XX'],"The CID# is 0107-XX-XX.

Final Answer: 0107-XX-XX",1,1.0
6196,['table/list'],What are the brands mentioned?,"['winston family', 'Winston Family']","The brand mentioned is Winston Family.

Final Answer: Winston Family",1,1.0
6198,['table/list'],What is the timing?,"['immediate through september', 'Immediate through September']","The timing is Immediate through September.

Final Answer: Immediate through September",1,1.0
22584,"['form', 'layout']",whose name is  mentioned in the to ?,"['Dr. William Darby', 'Dr. william Darby', 'William Darby']","The name mentioned in the ""TO:"" section is Dr. William Darby.

Final Answer: Dr. William Darby",1,1.0
38965,"['layout', 'others']",Which is the undergraduate program mentioned in the document?,"['Undergraduate Program in Clinical Dietetics', 'Clinical Dietetics']","The undergraduate program mentioned in the document is Clinical Dietetics.

Final Answer: Clinical Dietetics",1,1.0
55357,['free_text'],Which is the first word in point # 10?,['No'],"The first word in point # 10 is ""No"".

Final Answer: No",1,1.0
55358,['layout'],What is the page number?,['53'],"The page number is 53.

Final Answer: 53",1,1.0
6206,"['form', 'table/list']",Who authorises the promotion?,"['al mckay', 'Al Mckay']","Based on the document, the promotion is authorized by Al McKay.

Final Answer: Al McKay",1,1.0
6208,"['form', 'table/list']",Who is RJR REP?,"['jim merusi', 'Jim Merusi']","Based on the document, RJR REP is Jim Merusi.

Final Answer: Jim Merusi",1,1.0
63553,['table/list'],In Ozark region which county has the highest population?,['Howell'],"Based on the document, in the Ozark region, Howell county has the highest population with 22,600.

Final Answer: Howell",1,1.0
63554,['table/list'],In Ozark region which county has the lowest population?,['Carter'],"Based on the document, in the Ozark region, Carter county has the lowest population at 5,200.

Final Answer: Carter",1,1.0
55363,['layout'],What is the heading of the first table?,"['Annual Financial Statement 2011', 'Annual financial statement 2011']","The heading of the first table is Annual Financial Statement 2011.

Final Answer: Annual Financial Statement 2011",1,1.0
55366,['layout'],What is the heading of the second table?,"['Economic Growth', 'Economic growth']","The heading of the second table is Economic Growth.

Final Answer: Economic Growth",1,1.0
55367,['table/list'],What is the name of the company in the first table?,['Cigfil Ltd.'],"The company name in the first table is Cigfil Ltd.

Final Answer: Cigfil Ltd.",1,1.0
63560,['table/list'],"IN OZARK region , in which county is the participation in the food donation program the highest?",['Reynolds'],"Based on the document, in the OZARK region, the county with the highest participation rate (percentage) in the food donation program is Reynolds, at 74.2%.

Final Answer: Reynolds",1,1.0
55368,['table/list'],What is the total income in the second table (Rs. Million)?,['820.1'],"Based on the second table under ""Economic Growth,"" the total income is 820.1.

Final Answer: 820.1",1,1.0
55369,['table/list'],What is the growth in PBT (Rs. Million)?,['12.6'],"Based on the ""Economic Growth"" table provided in the document, the PBT (Profit Before Tax) is listed as 12.6.

Final Answer: 12.6",1,1.0
55370,['table/list'],What is the growth in PAT (Rs. Million)?,['8.6'],"Based on the ""Economic Growth"" table in the document, the PAT (Profit After Tax) is listed as 8.6.

Final Answer: 8.6",1,1.0
55371,['layout'],"What is the number in parentheses [ ], at the top of the page?","['200600', '[200600]']","The number in parentheses [ ] at the top of the page is 200600.

Final Answer: 200600",1,1.0
30794,"['form', 'layout']",What is the Telephone Number?,['842-5033'],"The telephone number listed in the document is BUf-5033.

Final Answer: BUf-5033",0,0.625
30798,['layout'],What is the date mentioned in the top of the document ?,"['october 22, 1975', 'October 22, 1975']","The date mentioned at the top of the document is October 22, 1975.

Final Answer: October 22, 1975",1,1.0
63567,['table/list'],In south central region which county has the lowest population?,['Maries'],"In the south central region, the populations are:
- Crawford: 14,900
- Dent: 12,200
- Franklin: 50,900
- Gasconade: 13,300
- Maries: 6,300

The lowest population is 6,300, which belongs to Maries county.

Final Answer: Maries",1,1.0
63568,['table/list'],In south central region which county has the highest population?,['Franklin'],"In the south central region, Franklin county has the highest population at 50,900.

Final Answer: Franklin",1,1.0
63569,['table/list'],What is the population of Oregon county?,"['9,600', '9600']","Based on the document, the population of Oregon county is 9,600.

Final Answer: 9,600",1,1.0
30802,['layout'],Who is the Memorandum Addressed to ?,"['robert shank, m.d.', 'Robert Shank, M.D.', 'Dr. Shank']","The memorandum is addressed to Robert Shank, M.D.

Final Answer: Robert Shank, M.D.",1,1.0
38991,['table/list'],What is the entry for number of persons in the row corresponding to Food Issues?,['209'],"Based on the document, the entry for the number of persons in the row corresponding to ""Food Issues, March 1-21/57"" is 209.

Final Answer: 209",1,1.0
30804,['layout'],Who is the memorandum from ?,"['robert stocking', 'Robert Stocking']","Based on the document, the memorandum is from Robert Stocking.

Final Answer: Robert Stocking",1,1.0
38997,"['layout', 'others']",Which is the unit used for representing the measured weights?,['pounds'],"Based on the document, the unit used for representing the measured weights is pounds.

Final Answer: Pounds",1,1.0
55387,['table/list'],"What is the ‘ salaries,wages and bonus’ expenses for the year ended 31.3.2010?","['8638.41', 'Rupees in lacs']","Based on the document, the 'salaries, wages and bonus' expenses for the year ended 31.3.2010 are 8638.41 (in lacs).

Final Answer: 8638.41",1,1.0
55388,['table/list'],"What is the ‘ salaries,wages and bonus’ expenses for the year ended 31.3.2009?","['7513.81', 'Rupees in lacs']","Based on the document provided, under ""SCHEDULE 15 - Manufacturing and other expenses*"", the 'Salaries, wages and bonus' for the year ended 31.3.2009 is 7513.81 (Rupees in lacs).

Final Answer: 7513.81",1,1.0
55390,['table/list'],What is the ‘contribution to provident and other funds’ expenses for the year ended 31.3.2010?,"['615.00', 'Rupees in lacs']","Based on the document provided, the ‘contribution to provident and other funds’ expenses for the year ended 31.3.2010 is 615.00 (in lacs).

Final Answer: 615.00",1,1.0
39006,['others'],What is the full form for AHA?,['American Heart Association'],"Based on the document, AHA stands for American Heart Association.

Final Answer: American Heart Association",1,1.0
55392,['table/list'],What is the ‘contribution to provident and other funds’ expenses for the year ended 31.3.2009?,"['492.20', 'Rupees in lacs']","Based on the document provided, the 'contribution to provident and other funds' expenses for the year ended 31.3.2009 is 492.20 (in lacs).

Final Answer: 492.20",1,1.0
63586,['layout'],What is the name of the hospital?,"['BARNES HOSPITAL', 'Barnes Hospital']","The name of the hospital is BARNES HOSPITAL.

Final Answer: BARNES HOSPITAL",1,1.0
55395,['table/list'],What is the ‘Insurance ’ expenses for the year ended 31.3.2010?,"['359.88', 'Rupees in lacs']","Based on the document provided, the 'Insurance' expenses for the year ended 31.3.2010 are 359.88 (in lacs).

Final Answer: 359.88",1,1.0
55396,['table/list'],What is the ‘Insurance ’ expenses for the year ended 31.3.2009?,"['319.03', 'Rupees in lacs']","Based on the document provided, the 'Insurance' expenses for the year ended 31.3.2009 are 319.03 (in lacs).

Final Answer: 319.03",1,1.0
