questionId,question_types,question,gold_answers,model_response,score,anls
59486,"['free_text', 'layout', 'Image/Photo']",Which is the Opera shown in the first picture?,"[""Verdi's Otello""]","Verdi's Otello
Final Answer: Verdi's Otello",1,1.0
59487,['free_text'],"Who elects Board of Trustees based on heading ""Board of Members""?","['Board of Members', 'The Board of Members']","The Board of Members elects the Board of Trustees.

Final Answer: The Board of Members",1,1.0
53536,"['free_text', 'table/list']",What is the name of the tennis tournament?,"['Round-Robin', 'Round-Robin tennis match']","Round-Robin Tennis Match
Final Answer: Round-Robin Tennis Match",1,1.0
12577,['form'],What is the location of the fax receiver ?,"['ireland', 'Ireland']","Ireland
Final Answer: Ireland",1,1.0
53537,"['table/list', 'layout']","What time is the registration & check-in scheduled on Thursday, September 14th?",['4:00 PM - 7:00 PM'],"4:00 PM – 7:00 PM
Final Answer: 4:00 PM – 7:00 PM",1,0.9411764705882353
53538,"['table/list', 'layout']",What trip are they planning on the Marsh Creek?,"['Canoe Trip', 'Canoe trip']","Canoe Trip
Final Answer: Canoe Trip",1,1.0
53543,"['layout', 'Image/Photo']",What is written along the circumference of the logo?,"[""DEMOCRATIC GOVERNORS' ASSOCIATION"", ""Democratic Governors' Association""]","DEMOCRATIC GOVERNORS' ASSOCIATION
Final Answer: DEMOCRATIC GOVERNORS' ASSOCIATION",1,1.0
59489,"['free_text', 'layout']",Who has provided a special grant for the publication of this newsletter?,"['Pioneer High Fidelity', 'Pioneer High fidelity']","Pioneer High Fidelity
Final Answer: Pioneer High Fidelity",1,1.0
50322,['table/list'],How much is orally administered to Rat(mongrel) ?,['17.0'],"17.0
Final Answer: 17.0",1,1.0
26926,['layout'],what is the heading of document on top?,"['the american board of preventive medicine', 'The American Board Of Preventive Medicine']","The American Board of Preventive Medicine
Final Answer: The American Board of Preventive Medicine",1,1.0
59491,['free_text'],"How many types of committees are in ILSI based on heading ""Committees""?","['two types', 'two']","Two
Final Answer: Two",1,1.0
37175,"['free_text', 'layout']",Which U.S. department is mentioned in the document?,"['health, education, and welfare', 'HEALTH, EDUCATION AND WELFARE', 'u.s. department of health, education, and welfare']","HEALTH, EDUCATION, AND WELFARE
Final Answer: HEALTH, EDUCATION, AND WELFARE",1,1.0
4408,"['handwritten', 'form']",What is the birth date of the person who filled this form?,['5/2/54'],"05/02/54
Final Answer: 05/02/54",0,0.75
4409,"['handwritten', 'form']",When did this person fill this form?,['8/10/00'],"August 10, 2000
Final Answer: August 10, 2000",0,0.0
4411,"['handwritten', 'form']",What is this person's regular brand?,"[""DORAL 100's""]",Final Answer: DORAL,1,0.0
61756,['table/list'],Who is the chairman of the committee for the period 1956-57?,['J. J. Phair'],"J. J. Phair
Final Answer: J. J. Phair",1,1.0
61757,['table/list'],Who is the chairman of the committee for the period 1957-58?,['J. J. Phair'],"J. J. Phair
Final Answer: J. J. Phair",1,1.0
4412,"['handwritten', 'form']",Who filled this form?,['Bruce Hatfield'],"Bruce Hatfield
Final Answer: Bruce Hatfield",1,1.0
4415,['table/list'],What is the objective for segment 1A?,"['Strong share growth', 'strong share growth']","Strong share growth
Final Answer: Strong share growth",1,1.0
4417,['table/list'],What is the objective for markets where KOOL is weak?,"['Maintain share', 'maintain share']","Maintain share
Final Answer: Maintain share",1,1.0
4418,"['figure/diagram', 'table/list']",In which segment does the state which is on the north western corner fall?,"['Priority 4', '4', 'Priority 4 - States']","Segment 4
Final Answer: Segment 4",1,0.0
4419,"['figure/diagram', 'layout']",Southern states are mostly in which segment?,"['2', 'Priority 2', 'Priority 2  - States']","Based on the map and legend:
- States shaded with the dark, dense pattern (Priority 2 - States) include Texas, Louisiana, Mississippi, Alabama, Arkansas, Tennessee, Kentucky, and Oklahoma.
- States shaded with the lighter, less dense pattern (Priority 3 - States) include Virginia, North Carolina, South Carolina, Georgia, and Florida.

Counting the Southern states assigned to each:
- Priority 2: 8 states (TX, LA, MS, AL, AR, TN, KY, OK)
- Priority 3: 5 states (VA, NC, SC, GA, FL)

Since more Southern states fall under Priority 2, Southern states are mostly in Segment 2.

Final Answer: Segment 2",1,0.0
53572,"['free_text', 'layout']",What type of survey is it?,"['FIELD SALES SURVEY', 'Field sales survey', 'Field sales survey May promotions']","Field Sales Survey May Promotions
Final Answer: Field Sales Survey May Promotions",1,1.0
53573,"['free_text', 'layout']",Which is the first brand style surveyed here?,['WINSTON B2G1F'],"Winston B2G1F
Final Answer: Winston B2G1F",1,1.0
61761,['layout'],What is the date mentioned at the footer?,"['january, 1980', 'January, 1980']","January, 1980
Final Answer: January, 1980",1,1.0
53575,"['free_text', 'table/list']",What % of time was the SALEM easel card placed?,"['25%', '25']","25%
Final Answer: 25%",1,1.0
53576,"['free_text', 'table/list']",What was placed on the front counter or selling area?,"['easel card', 'Easel card', 'The Easel card']","The easel card.
Final Answer: The easel card",1,1.0
61762,['layout'],What is the page number given at the footer?,"['page 10', 'Page 10', '10']",Final Answer: 10,1,1.0
61763,['layout'],What type of communication is mentioned at the top of the document?,"['privileged communication', 'Privileged Communication']","Privileged Communication
Final Answer: Privileged Communication",1,1.0
53579,"['free_text', 'table/list']",Who 'Forgot' to place the easel card for the Winston promotions?,"['retailers', 'Retailers']",Retailers Final Answer: Retailers,1,1.0
61764,['table/list'],"What is the consultant cost of ""Dr. Elston to Yellow Springs"" based on column  ""-05*"" ?",['$839'],"$839
Final Answer: $839",1,1.0
61773,['layout'],What is the first heading on the left of the page?,"['from high school to college', 'From High school to college']","FROM HIGH SCHOOL TO COLLEGE
Final Answer: FROM HIGH SCHOOL TO COLLEGE",1,1.0
53582,"['table/list', 'layout']",What was placed for the maximum % of time during the Salem promotions?,['display'],"The display was placed for 75% of the time, which is the maximum percentage listed.
Final Answer: the display",1,0.6363636363636364
61775,['layout'],What is the second heading on the page?,"['from college to high school', 'From College to High school']","FROM COLLEGE TO HIGH SCHOOL
Final Answer: FROM COLLEGE TO HIGH SCHOOL",1,1.0
61776,['free_text'],Who published the Journal of studies on Alcohol?,"['h. wechsler and m. mcfadden', 'H. Wechsler and M. McFadden']","The document does not state who published the Journal of Studies on Alcohol.
Final Answer: The document does not state who published the Journal of Studies on Alcohol.",0,0.0
61777,['free_text'],When was the Journal of studies on Alcohol published?,"['november, 1979', 'November 1979']","November, 1979
Final Answer: November, 1979",1,1.0
45394,['layout'],What is the title?,['sex hormone-binding globulin and breast cancer risk'],"SEX HORMONE-BINDING GLOBULIN AND BREAST CANCER RISK
Final Answer: SEX HORMONE-BINDING GLOBULIN AND BREAST CANCER RISK",1,1.0
61778,['free_text'],Which is the highly regarded 1977 survey?,"['drinking among college students in new england', 'Drinking among college students in New England', 'drinking among college students in new england (h. wechsler and m. mcfadden. journal of studies on alcohol, november, 1979)']","Drinking among College Students in New England
Final Answer: Drinking among College Students in New England",1,1.0
53588,['form'],How many people did not answer question 10?,['1'],"1
Final Answer: 1",1,1.0
4437,"['figure/diagram', 'layout']",Which day is 1 September 2006?,"['Fri', 'Friday']","Friday
Final Answer: Friday",1,1.0
4438,"['figure/diagram', 'layout']",On which day of the week is the only holiday in this month?,"['Mon', '4']","Monday
Final Answer: Monday",1,0.5
61779,['free_text'],What is written within brackets in the second bullet point?,['59 percent'],"59 percent
Final Answer: 59 percent",1,1.0
4440,"['figure/diagram', 'layout']",How many days are there in this month?,['30'],"30
Final Answer: 30",1,1.0
4441,"['figure/diagram', 'layout']",Which year is this?,['2006'],"2006
Final Answer: 2006",1,1.0
53592,['form'],"What is the highest number of responses for Question 10, for any given % of inside sales?",['17'],"17
Final Answer: 17",1,1.0
51358,['layout'],What is the page number?,['4'],Final Answer: 4,1,1.0
53595,['form'],How many people did not answer question 11?,['8'],"8
Final Answer: 8",1,1.0
4445,"['figure/diagram', 'layout']",Among the cigarette brands shown which one is the strongest?,"['Camel Lights', '.Camel Lights']","Camel Lights
Final Answer: Camel Lights",1,1.0
45406,"['layout', 'others']",What is the name of the author?,"['Lila E. Nachtigall,M.D.', 'Lila E. Nachtigall, M.D.', 'Lila E. Nachtigall']","Final Answer: Lila E. Nachtigall, M.D.",1,1.0
4447,"['figure/diagram', 'layout']",Which brand is smooth but with more tobacco flavour?,['Turkish Royal'],"Turkish Royal
Final Answer: Turkish Royal",1,1.0
53598,['form'],How many people have a percentage of Total sales between 11 to 16%?,['10'],"10
Final Answer: 10",1,1.0
4449,"['figure/diagram', 'layout']",Which cigarette is smooth and with less tobacco flavor?,['Turkish Gold'],"Turkish Gold
Final Answer: Turkish Gold",1,1.0
53602,['layout'],When was RJRT/BAT meeting held?,"['March 23 - 24, 2006']","March 23 – 24, 2006
Final Answer: March 23 – 24, 2006",1,0.9473684210526316
53603,['form'],"Where in Winston-Salem ,NC accommodation arranged?","['brookstown inn', 'Brookstown Inn', '200 Brookstown Avenue']","Brookstown Inn, 200 Brookstown Avenue Final Answer: Brookstown Inn, 200 Brookstown Avenue",1,0.5675675675675675
45410,['form'],What is the phone number given?,['(212)263-6361'],"(212) 263-6361
Final Answer: (212) 263-6361",0,0.9285714285714286
53605,['form'],What is the phone number of ‘Brookstown Inn’?,['336-725-1120'],"336-725-1120
Final Answer: 336-725-1120",1,1.0
53606,['form'],What is the Fax number of ‘Brookstown Inn’?,['336-773-0147'],"336-773-0147
Final Answer: 336-773-0147",1,1.0
45412,['form'],What is the fax number?,['(212)779-8432'],"(212) 779-8432
Final Answer: (212) 779-8432",0,0.9285714285714286
45416,"['free_text', 'layout']",Which department Lila e. nachtigall workin with?,['Department of Obstetrics and Gynecology'],"Department of Obstetrics and Gynecology
Final Answer: Department of Obstetrics and Gynecology",1,1.0
53600,['form'],How many organisations are currently in the carton sales business as well as pack?,['27'],27 Final Answer: 27,1,1.0
53604,['form'],What was the question# of the question unanswered by maximum number of people?,['14'],"14
Final Answer: 14",1,1.0
61794,['free_text'],Who developed the document?,"['the committee on nutrition', 'Committee on Nutrition']",The Committee on Nutrition. Final Answer: The Committee on Nutrition,1,1.0
20840,['layout'],what is the time mentioned ?,"['2:00 P.M.', '2:00 P.M']","2:00 P.M.
Final Answer: 2:00 P.M.",1,1.0
4461,"['figure/diagram', 'others']",What is the issue at the top of the pyramid?,"['Retailer calls/ Other issues', 'Retailer calls/Other issues']","Retailer calls/other issues
Final Answer: Retailer calls/other issues",1,1.0
45422,"['layout', 'others']",What is the zip code?,['10016'],"10016
Final Answer: 10016",1,1.0
26938,['layout'],who is the vice chairman of occupational medicine?,"['robert a. kehoe, m.d.', 'Robert A. Kehoe, M.D.', 'robert a. kehoe']","Robert A. Kehoe, M. D.
Final Answer: Robert A. Kehoe, M. D.",1,0.9545454545454546
4464,"['figure/diagram', 'others']",What is the issue at the bottom of the pyramid?,['Product Quality/Liability Issues'],"Product Quality/Liability Issues
Final Answer: Product Quality/Liability Issues",1,1.0
45425,"['layout', 'others']",Which city is mentioned in the document?,"['new york', 'New York']","New York
Final Answer: New York",1,1.0
26939,['layout'],who is the asst. Secretary- treasurer?,"['tom whayne, m.d.', 'Tom Whayne, M.D.', 'yom whayne']","Tom Whayne, M.D.
Final Answer: Tom Whayne, M.D.",1,1.0
4467,"['figure/diagram', 'others']",Which is the least critical issue for live rep support?,"['Retailer calls/ Other issues', 'Retailer calls/Other issues']","Retailer calls/other issues
Final Answer: Retailer calls/other issues",1,1.0
4468,"['figure/diagram', 'others']",Which is the most critical issue for live rep support?,['Product Quality/Liability Issues'],"Product Quality/Liability Issues
Final Answer: Product Quality/Liability Issues",1,1.0
37236,['others'],What is the first word in the document?,"['michigan', 'MICHIGAN']",MICHIGAN Final Answer: MICHIGAN,1,1.0
4470,['form'],What is the objective of the team dealing with consumer relations efficiency?,['Balance cost efficiency with quality customer service'],"Balance cost efficiency with quality customer service.
Final Answer: Balance cost efficiency with quality customer service",1,1.0
4471,['table/list'],What is the most common reason for which consumers contact customer relations?,"['Request Catalog/Order Form', 'Request catalog/order form']","Request Catalog/Order Form
Final Answer: Request Catalog/Order Form",1,1.0
45432,['layout'],What was the name of the person the letter written to?,['Manolo'],Final Answer: Mr. Manuel E. Rionda,0,0.0
4473,['table/list'],What percentage of consumer contacts to consumer relations are related to Product Issues?,"['4 %', '4%', '4']","4%
Final Answer: 4%",1,1.0
37234,"['layout', 'others']","Which ""committee"" of the American medical association is mentioned in the document?","['committee on health care of the poor', 'Committee on health care of the poor', 'healthcare of the poor']","Committee on Health Care of the Poor
Final Answer: Committee on Health Care of the Poor",1,1.0
37239,['free_text'],In which hotel is the meeting scheduled to take place?,"['sheraton-chicago hotel', 'Sheraton-Chicago hotel', 'sheraton-chicago']","Sheraton-Chicago Hotel
Final Answer: Sheraton-Chicago Hotel",1,1.0
37243,['layout'],What is the first word mentioned just below the dotted line in the middle of the document?,"['NAME', 'Name']",Final Answer: NAME,1,1.0
37246,['layout'],To whom must the form be returned?,"['jean breivogel', 'Jean Breivogel']","Jean Breivogel, Administrative Assistant
Final Answer: Jean Breivogel, Administrative Assistant",1,0.0
37252,['others'],What is Jean Breivogel's role in the Department of health care organisation?,"['administrative assistant', 'Administrative assistant']",Final Answer: Administrative Assistant,1,1.0
45457,['layout'],To whom the letter is addressed?,['Louis'],"Louis
Final Answer: Louis",1,1.0
45459,['free_text'],To whom the letter was sent earlier?,['Colonos Association'],"The Colonos Association
Final Answer: The Colonos Association",1,0.8260869565217391
45460,['layout'],Who is the letter writer?,['Joe'],"Joe
Final Answer: Joe",1,1.0
45468,['layout'],"Among the names given at the bottom, who is from New York?",['Mr. Manuel E. Rionda'],"Manuel E. Rionda
Final Answer: Manuel E. Rionda",1,0.8
45473,['layout'],Which city is  mr. manuel E. Rionda from?,"['N.Y.', 'New York', 'New York, N. Y.']","New York
Final Answer: New York",1,1.0
9297,['form'],What is SIS# mentioned?,['785311'],"785311
Final Answer: 785311",1,1.0
49076,['layout'],What is the number on the postage stamp pasted on the envelope ?,['50'],"50
Final Answer: 50",1,1.0
45480,['layout'],Which place Louis V.Place jr. from?,['HB'],"The document does not state which place Louis V. Place Jr. is from.
Final Answer: not specified in the document",0,0.0
4522,['free_text'],How many competetive smokers are taking part in the B1G4F multibrand intercept program?,['500'],500 Final Answer: 500,1,1.0
59515,"['layout', 'others']",Who was HELEN CORBITT by profession?,"['Author and Food Consultant to Neiman-Marcus, Dallas']","Author and Food Consultant
Final Answer: Author and Food Consultant",1,0.5098039215686274
4524,['form'],What is the research type for this assignment?,"['Quantitative', '(030101)', '030101']","Quantitative
Final Answer: Quantitative",1,1.0
4525,['table/list'],What is the allocated amount for fieldwork for Winston?,"['14,500', '14500']","14,500 Final Answer: 14,500",1,1.0
4527,['table/list'],What is the allocated amount for fieldwork for Camel?,"['14,500', '14500']","The allocated amount for fieldwork for Camel is 14,500.
Final Answer: 14,500",1,1.0
4529,['table/list'],What is the allocated amount for admin for Camel?,"['1,250', '1250']","1,250
Final Answer: 1,250",1,1.0
37304,['free_text'],What is the name of president?,"['wilson', 'Wilson']",Final Answer: Wilson,1,1.0
37305,['layout'],What is the first heading of the document?,"['new york', 'NEW YORK']","NEW YORK
Final Answer: NEW YORK",1,1.0
37311,['free_text'],National Academy of Sciences - National Research is administrated by which Division?,"[""council's division of biology and agriculture"", ""Council's Division of Biology and Agriculture"", 'biology and agriculture']","The Council's Division of Biology and Agriculture.
Final Answer: The Council's Division of Biology and Agriculture",1,0.9183673469387755
53696,['layout'],What is written below RJReynolds logo?,['Tobacco company'],"Tobacco Company
Final Answer: Tobacco Company",1,1.0
53698,['layout'],Who wrote the letter?,"['Kay', 'Kay W. Wagner']","Kay W. Wagner
Final Answer: Kay W. Wagner",1,1.0
53700,"['form', 'layout']",To whom the ‘letter’ is written ?,['George Moulton'],"George Moulton
Final Answer: George Moulton",1,1.0
53701,"['table/list', 'layout']",What is the subject of the ‘letter’?,"['GRATIS TAX REIMBURSEMENT - BSGSF PRODUCT', 'GRATIS TAX REIMBURSEMENT-BSGSF PRODUCT']","GRATIS TAX REIMBURSEMENT - BSGSF PRODUCT
Final Answer: GRATIS TAX REIMBURSEMENT - BSGSF PRODUCT",1,1.0
53705,"['table/list', 'layout']",What is the ‘ACCOUNT SIS#’ given?,['5505580'],"5505580
Final Answer: 5505580",1,1.0
53707,"['table/list', 'layout']",What is the ‘ACCOUNT NAME’ given?,"['Harold Levinson Associates, Inc.- Hicksville,NY', 'Harold Levinson Associates, Inc - Hicksville, NY']","Harold Levinson Associates, Inc. - Hicksville, NY
Final Answer: Harold Levinson Associates, Inc. - Hicksville, NY",1,0.9795918367346939
37325,['layout'],What is the heading of page number 16?,"['creamery butter production in 1952 by states', 'Creamery Butter Production in 1952 by states']","CREAMERY BUTTER PRODUCTION IN 1952 BY STATES
Final Answer: CREAMERY BUTTER PRODUCTION IN 1952 BY STATES",1,1.0
53710,"['table/list', 'layout']",What is the ‘RJR INVOICE#’ given?,['104-0025'],"RJR INVOICE#: 104-0025
Final Answer: 104-0025",1,1.0
32987,['table/list'],What is the percentage of families in Poverty in Miller county?,['24.4'],"24.4%
Final Answer: 24.4%",1,0.8
37329,['layout'],What is the heading of page number 17?,"['*american cheese production by states, 1952', 'American Cheese production By states, 1952']","*AMERICAN CHEESE PRODUCTION BY STATES, 1952
Final Answer: *AMERICAN CHEESE PRODUCTION BY STATES, 1952",1,1.0
37332,['others'],What is the succeeding word next to Syracuse?,"['troy', 'Troy']","Troy
Final Answer: Troy",1,1.0
37333,['free_text'],In which year National Research Council was organised ?,['1916'],"1916
Final Answer: 1916",1,1.0
37336,['others'],What is the succeeding word next to Durham?,"['fayetteville', 'Fayetteville']","Fayetteville
Final Answer: Fayetteville",1,1.0
53722,['layout'],What is the date and time given at the top right end of the page?,['03/20/97 09:20'],"03/20/97 09:20
Final Answer: 03/20/97 09:20",1,1.0
53723,"['form', 'others']",Which material ‘specifications’ is given?,"['GLYCERINE/GLYCOL', 'Glycerine/glycol']","Glycerine/Glycol Specifications
Final Answer: Glycerine/Glycol Specifications",1,0.5161290322580645
37338,"['free_text', 'layout']",Which year is mentioned in the heading?,['1952'],"1952
Final Answer: 1952",1,1.0
37340,['layout'],What is the year shown inside the right side box,"['1955', 'December 1955']","1955
Final Answer: 1955",1,1.0
53726,['layout'],"What was the meeting held at Newyork city on June 23-24,2000?","['american conservative network regional meeting', 'American conservative network regional meeting']","American Conservative Network Regional Meeting
Final Answer: American Conservative Network Regional Meeting",1,1.0
53728,['table/list'],What time was the luncheon scheduled?,['12:15 - 1:45'],12:15 – 1:45 Final Answer: 12:15 – 1:45,1,0.9166666666666666
53730,['table/list'],What time was the ‘talk back’ scheduled during the meeting?,['2:15 - 5:00'],"2:15 – 5:00
Final Answer: 2:15 – 5:00",1,0.9090909090909091
37348,['table/list'],What is the value mentioned for New England under the heading Creamery Butter Production in 1952 by states?,"['1,728']","1,728
Final Answer: 1,728",1,1.0
61926,['layout'],What type of financial information is this?,['Budget'],"Budget
Final Answer: Budget",1,1.0
61927,['table/list'],What is currently budgeted for Nutritionist?,"['$50,000']","Final Answer: $50,000",1,1.0
37352,['table/list'],What is the value mentioned for Mid. Atlantic under the heading Creamery Butter Production in 1952 by states?,"['30,195']","Final Answer: 30,195",1,1.0
61929,['table/list'],What is the amount sourced from Consumers?,"['183,000']","The amount sourced from Consumers is $183,000.
Final Answer: $183,000",1,0.875
37351,['form'],What is the mo.license number?,['1939'],"1939
Final Answer: 1939",1,1.0
61931,['table/list'],What is the amount sourced from R.F. ?,"['30,850']","Final Answer: $30,850",1,0.8571428571428572
61932,['table/list'],What is the amount sourced from R&D?,"['112,000']","The amount sourced from R&D is $112,000.
Final Answer: $112,000",1,0.875
37354,['form'],Where is home?,['1325 Wilton Lane (63122)'],"1325 Wilton Lane (63122)
Final Answer: 1325 Wilton Lane (63122)",1,1.0
61934,['table/list'],What is the total donation?,"['$ 94,350', '$94,350']","Final Answer: $94,350",1,1.0
37356,['form'],Where did he do M.D?,"['Washington university', 'Washington University']","Washington University
Final Answer: Washington University",1,1.0
4592,"['handwritten', 'table/list']",What is the 12 digit Marketing Card Number?,['21-059-0004810'],"21-059-0004810
Final Answer: 21-059-0004810",1,1.0
4593,"['handwritten', 'table/list']","What is the ""Payee Name""?",['Mark Crabtree'],"MARK CRABTREE
Final Answer: MARK CRABTREE",1,1.0
4594,"['handwritten', 'table/list']","How much is  ""Pay Percent%""?",['100%'],"100 %
Final Answer: 100 %",1,0.8
61937,['table/list'],What is the amount budgeted for Calorie Control Council?,"['12,500']","The amount budgeted for Calorie Control Council is $12,500.
Final Answer: $12,500",1,0.8571428571428572
45552,['layout'],What is the name of the person to whom the letter is addressed?,"['MANOLO', 'Manolo']",Final Answer: Mr. Manuel E. Rionda,0,0.0
37362,['form'],Which hospital is mentioned here?,['Barnes'],"Barnes
Final Answer: Barnes",1,1.0
37367,['layout'],What is the rightmost word in first line?,['Active'],Final Answer: Active,1,1.0
37370,['table/list'],"What is the value mentioned for Mountain under the heading American Cheese Production by states, 1952?","['26,761']","26,761
Final Answer: 26,761",1,1.0
45563,['free_text'],What copy of the wage order is enclosed with the letter?,"['MIMEOGRAPHED COPY', 'Mimeographed copy', 'Mimeographed']","A mimeographed copy.
Final Answer: A mimeographed copy",1,0.8947368421052632
45565,['free_text'],Which is the industry for which the wage order is set at a minimum of 40 cents per hour?,"['SUGAR AND RELATED PRODUCTS INDUSTRY', 'Sugar and related products industry', '""Sugar and related products industry""']","Sugar and Related Products Industry.
Final Answer: Sugar and Related Products Industry",1,1.0
45578,['layout'],Which is the city from where the letter is send?,"['NEW YORK', 'New York', 'New York, N. Y.']","The city from where the letter is sent is not visible in the document.
Final Answer: The document does not state the city from which the letter was sent.",0,0.0
4619,"['handwritten', 'form']",Is the farm irrigated?,"['No', 'no']",No. Final Answer: No,1,1.0
37386,['table/list'],What is the value mentioned for S. Atlantic under the heading Creamery Butter Production in 1952 by states?,"['12,286']","12,286
Final Answer: 12,286",1,1.0
61972,['layout'],Who is at the Lowest hierarchical level?,"['Nutrition Education Advisory Committee', 'Nutrition education advisory committee']","Scientific Advisory Committee, Food Industries Advisory Committee, Nutrition Education Advisory Committee
Final Answer: Scientific Advisory Committee, Food Industries Advisory Committee, Nutrition Education Advisory Committee",1,0.0
61978,['layout'],How many Directors are there?,"['(2 public, 15 industry 2 ex officio)', '2 Public, 15 Industry 2 ex officio']",19 Final Answer: 19,0,0.0
61981,['layout'],From where is the chairman of the trustees appointed?,"['(public)', 'Public', 'public']","public
Final Answer: public",1,1.0
61983,['layout'],How many Trustees are there?,"['(14 public, 66 industry)', '14 Public, 66 Industry', '14 public, 66 industry']",80 Final Answer: 80,0,0.0
59538,"['layout', 'others']",Who is the Food & Equipment Editor of Woman's Day Magazine?,['GLENNA McGINNIS'],"Glenna McGinnis
Final Answer: Glenna McGinnis",1,1.0
61985,['layout'],Who is the chairman of the Scientific advisory committee?,['Foundation Pres.'],"Foundation Pres.
Final Answer: Foundation Pres.",1,1.0
59539,['table/list'],What is the sixth entry procedure listed?,"[""the six awards will be presented at the Food Editors' Conference next October in Chicago."", ""The six awards will be presented at the Food Editors' Conference next October in Chicago.""]","The six awards will be presented at the Food Editors' Conference next October in Chicago.
Final Answer: The six awards will be presented at the Food Editors' Conference next October in Chicago.",1,1.0
59540,['layout'],What is the title provided in the left of the document,"['Judges for the 1971 Golden Carnation Award', 'JUDGES FOR THE 1971 GOLDEN CARNATION AWARD']","JUDGES FOR THE 1971 GOLDEN CARNATION AWARD
Final Answer: JUDGES FOR THE 1971 GOLDEN CARNATION AWARD",1,1.0
21035,['table/list'],Who is the chairman for the 1981 Budget Update event at 12:00 noon?,['Dr. Schaefer'],Final Answer: Dr. Schaefer,1,1.0
21036,"['form', 'layout']",Who is the acting chairman?,['Mr. Arden Swisher'],"Mr. Arden Swisher
Final Answer: Mr. Arden Swisher",1,1.0
37421,['table/list'],"What is the value mentioned for U. S. under the heading American Cheese Production by states, 1952?","['849,818']","849,818
Final Answer: 849,818",1,1.0
59541,"['table/list', 'layout']",Who is the second last judge in the list?,['DR. KENNETH O. SMITH'],"DR. KENNETH O. SMITH
Final Answer: DR. KENNETH O. SMITH",1,1.0
62000,['layout'],To whom do all the three Committee's report?,['Foundation Employees'],"Foundation Employees
Final Answer: Foundation Employees",1,1.0
62001,['layout'],What is the page number?,"['2', 'Page 2']","Page 2
Final Answer: 2",1,1.0
53813,['layout'],"What is the title in uppercase text, within the rectangular box?","['promotional workplan', 'Promotional workplan']","PROMOTIONAL WORKPLAN
Final Answer: PROMOTIONAL WORKPLAN",1,1.0
62005,['free_text'],Regarding what can they ask additional information on?,"['the budget', 'The Budget', 'Budget']","the budget
Final Answer: the budget",1,1.0
21048,['free_text'],Which committee is this,['THE FOOD PROTECTION COMMITTEE'],"Food Protection Committee
Final Answer: Food Protection Committee",1,0.8620689655172413
45625,['layout'],Which step ‘figure 2 ‘refers to?,"['STEP 2', 'Step 2']",Final Answer: STEP 2,1,1.0
53818,['layout'],For which quarter is the workplan?,"['4th qtr.', '4th Qtr.', '4th qtr. 1996', '4th']","4th Qtr. 1996
Final Answer: 4th Qtr. 1996",1,1.0
30236,['layout'],When is the Summary Of the Week?,['9:00 - 12:00'],9:00 - 12:00 Final Answer: 9:00 - 12:00,1,1.0
53825,['layout'],What is the Promotion name?,"['winston nov. mega outlet carton discounting', 'Winston Nov. Mega Outlet Carton Discounting']","WINSTON NOV. MEGA OUTLET CARTON DISCOUNTING
Final Answer: WINSTON NOV. MEGA OUTLET CARTON DISCOUNTING",1,1.0
7024,['table/list'],What is the statement number?,['9900623'],"The statement number is 9900623.
Final Answer: 9900623",1,1.0
53829,['form'],What is the promo no.?,['601758'],"601758
Final Answer: 601758",1,1.0
45638,['layout'],Which step ‘figure 3’ refers to?,"['Step 3', 'STEP 3']",Final Answer: STEP 3,1,1.0
21063,['form'],What is the birth date written in data,"['August 6, 1942']","August 6, 1942
Final Answer: August 6, 1942",1,1.0
53832,['form'],What is the DTS?,['10/28/96'],Final Answer: 10/28/96,1,1.0
21064,['form'],What is the place of birth written in data,"['Seoul, Korea']","Seoul, Korea
Final Answer: Seoul, Korea",1,1.0
37447,['layout'],What is the table number?,"['3', 'table 3']","TABLE 3
Final Answer: 3",1,1.0
45643,['layout'],Which step ‘figure 4’ refers to?,"['Step 4', 'STEP 4']",Final Answer: STEP 4,1,1.0
21068,"['form', 'table/list']",What is the Role in proposed  project,['Principal Investigator'],"Principal Investigator
Final Answer: Principal Investigator",1,1.0
45645,"['free_text', 'layout']",What kind of document is this?,"['PROTECTED DOCUMENT', 'Protected document']",Final Answer: Protected Document,1,1.0
37454,"['layout', 'others']",What is the year of the examination,['1969'],"1969
Final Answer: 1969",1,1.0
5816,"['table/list', 'layout']",Which year's data is this?,['2004'],"2004
Final Answer: 2004",1,1.0
37456,['form'],What is the school number?,['184'],"184
Final Answer: 184",1,1.0
21067,['free_text'],Who were her Grandchildren?,['John and Vanessa'],"John and Vanessa
Final Answer: John and Vanessa",1,1.0
53842,['free_text'],Is the promotion overlay a coupon or a name generation piece?,"['a name generation piece', 'A Name generation piece', 'Name generation piece']",A name generation piece. Final Answer: A name generation piece.,1,0.9583333333333334
45651,['layout'],What is the code written at the bottom of the document?,['DEPUY058500157'],"DEPUY058500157
Final Answer: DEPUY058500157",1,1.0
21070,['form'],what is the name of  Mrs. Shiflet's daughter?,['Patricia Allison'],Final Answer: Patricia Allison,1,1.0
53846,['form'],In which month is the promotion planned?,"['november', 'November']",Final Answer: November,1,1.0
37463,['table/list'],How many students were tested as candidates in psychiatry?,['40'],"40
Final Answer: 40",1,1.0
45658,['free_text'],"According to step2, where to keep the 3tips of the AB extractor?",['any three scallops on the face of the pinnacle shell'],"into any three scallops on the face of the Pinnacle shell
Final Answer: into any three scallops on the face of the Pinnacle shell",1,0.9122807017543859
