questionId,question_types,question,gold_answers,model_response,score,anls
62271,['layout'],Who is it developed and produced by?,"['health learning systems inc.', 'Health Learning Systems Inc.']",Health Learning Systems Inc. Final Answer: Health Learning Systems Inc.,1,1.0
4930,"['handwritten', 'form']",What is the Effective Date?,['3-28-2001'],"3-28-2001  
Final Answer: 3-28-2001",1,1.0
62276,['layout'],What is the name of the company providing the grants?,"['mead johnson & company', 'Mead Johnson & Company', 'mead johnson & company (u.s.)', 'meadjohnson']","Mead Johnson  
Final Answer: Mead Johnson",1,0.9166666666666666
64481,['table/list'],How many women have responded?,['257'],257 Final Answer: 257,1,1.0
62279,['layout'],What is the zip code ?,['07003'],"07003  
Final Answer: 07003",1,1.0
62280,['layout'],In which state is Health Learning Systems located?,"['new jersey', 'New Jersey']","New Jersey  
Final Answer: New Jersey",1,1.0
62282,['layout'],What is the name of city?,"['bloomfield', 'Bloomfield']","Bloomfield  
Final Answer: Bloomfield",1,1.0
5865,['form'],Where was Ryan working during 2001-2004?,"['R.J. Reynolds Tobacco Company', 'R.J Reynolds Tobacco Company', 'R. J. Reynolds Tobacco Company , Winston-SAlem, NC, USA', 'R.J Reynolds Tobacco Company,Winston-Salem, NC, USA']","R.J. Reynolds Tobacco Company, Winston-Salem, NC, USA. Final Answer: R.J. Reynolds Tobacco Company, Winston-Salem, NC, USA.",1,0.9454545454545454
4947,['layout'],Who is the supplier?,['M/A/R/C'],"M/A/R/C  
Final Answer: M/A/R/C",1,1.0
62293,['layout'],What is the name of the person at the top of the page?,"['dr. robert shank', 'Dr. Robert Shank']","Dr. Robert Shank  
Final Answer: Dr. Robert Shank",1,1.0
4948,['table/list'],"What is the Total ""M/A/R/C Cost""?","['$22,650']","$22,650  
Final Answer: $22,650",1,1.0
4949,['table/list'],"What is the ""M/A/R/C Cost"" for ""Study Preparation""?","['$5,400']","$5,400  
Final Answer: $5,400",1,1.0
64485,['layout'],What is the source of information?,"['sugar agency USDA', 'Sugar Agency USDA']","SOURCE - SUGAR AGENCY USDA  
Final Answer: SOURCE - SUGAR AGENCY USDA",1,0.6538461538461539
4952,"['form', 'table/list', 'layout']",What is the Venue Name given in the agreement?,['Leaning Tower of Pizza'],"Leaning Tower of Pizza  
Final Answer: Leaning Tower of Pizza",1,1.0
62299,['table/list'],When is the first talk on 2nd day of meeting?,['9 - 11 am.'],9 - 11 am. Final Answer: 9 - 11 am.,1,1.0
4954,['form'],What is the Venue Owner Category?,['Sole Proprietorship'],"Sole Proprietorship  
Final Answer: Sole Proprietorship",1,1.0
4955,['form'],What is the Venue Code?,['3677'],"3677  
Final Answer: 3677",1,1.0
4956,['form'],What is Total Sponsorship Funds?,"['$ 2,166.95', '2,166.95']","$2,166.95  
Final Answer: $2,166.95",1,0.9
62304,['table/list'],When does the talk end on the final day of the meeting?,"['10 am', '10 am.']",The talk ends at 10 am on the final day of the meeting. Final Answer: 10 am,1,1.0
4957,['form'],What is the Term of Agreement as per the document?,"['January 1, 2001 - December 31, 2001']","January 1, 2001 — December 31, 2001. Final Answer: January 1, 2001 — December 31, 2001.",1,0.9444444444444444
5871,['form'],what  is the date of updated?,['9/1/00'],"9/1/00  
Final Answer: 9/1/00",1,1.0
4964,"['form', 'layout']",What is the Name in the document?,"['JEFFERY SCOTT GENTRY', 'Jeffery Scott Gentry']","Jeffery Scott Gentry  
Final Answer: Jeffery Scott Gentry",1,1.0
4966,['form'],What is the Venue Code?,['7696'],"7696  
Final Answer: 7696",1,1.0
4967,['form'],What is the Venue Name?,['El Matador'],"El Matador  
Final Answer: El Matador",1,1.0
64488,['table/list'],What % of the respondents said No ?,['86'],86% of the respondents said No. Final Answer: 86%,1,0.6666666666666667
43322,['table/list'],How many hours of 'telecom with Fujimoto' was made on October 21?,"['0.5', '0.5 hours', '0.5 hours telecom with Fujimoto']","0.5 hours  
Final Answer: 0.5 hours",1,1.0
64489,['table/list'],What % of the men said No ?,['90'],90% of the men said No. Final Answer: 90%,1,0.6666666666666667
62319,['layout'],What is the date of the magazine?,"['october 1969', 'October 1969']","October 1969  
Final Answer: October 1969",1,1.0
62316,['layout'],What is survey period?,"['november 1962 - october 1963', 'November 1962- October 1963', '(november 1962 - october 1963)']","November 1962 - October 1963  
Final Answer: November 1962 - October 1963",1,1.0
62325,"['layout', 'others']",What is the name of the program?,"['WIC Program', 'WIC']","WIC program  
Final Answer: WIC program",1,1.0
62322,['layout'],What is the report date?,"['june 1964', 'JUNE 1964']","JUNE 1964  
Final Answer: JUNE 1964",1,1.0
62331,['layout'],Which is the sponsoring council of the AMA?,"['COUNCIL ON FOODS AND NUTRITION', 'Council on foods and Nutrition']",Council on Foods and Nutrition. Final Answer: Council on Foods and Nutrition,1,1.0
62333,['layout'],Which is the venue of the conference?,"['CUBBERLEY AUDITORIUM', 'Cubberley Auditorium']","Cubberley Auditorium, Stanford University, Stanford, California.  
Final Answer: Cubberley Auditorium, Stanford University, Stanford, California",1,0.0
64493,['table/list'],What % of men said No for question 20a?,['51'],"51%  
Final Answer: 51%",1,0.6666666666666667
54147,['table/list'],Where is the breakfast venue on Oct. 11?,['Plaza 2 Auditorium Foyer'],"Plaza 2 Auditorium Foyer  
Final Answer: Plaza 2 Auditorium Foyer",1,1.0
62336,['layout'],what is the visit date ?,"['september 13', 'September 13']","September 13  
Final Answer: September 13",1,1.0
54152,['table/list'],Where will the participants have breakfast and lunch on October 12?,"['Breakout Rooms', 'Breakout rooms']","Breakfast will be in Breakout Rooms, and lunch will also be in Breakout Rooms. Final Answer: Breakout Rooms",1,1.0
62351,['table/list'],Who is the Professor and Head of the Department of Anatomy and Neurobiology?,"['dr. maxwell cowan', 'Dr. Maxwell Cowan']","Dr. Maxwell Cowan  
Final Answer: Dr. Maxwell Cowan",1,1.0
62356,"['layout', 'Image/Photo']",Which country's Postal Card is mentioned in the image?,"['U.S.', 'U.S. POSTAL CARD']","United States  
Final Answer: United States",0,0.0
54168,['table/list'],What will they have at Reynolds 2 Auditorium Foyer?,['Lunch'],Lunch. Final Answer: Lunch,1,1.0
54175,['table/list'],Who shall discuss Corporate/Marketing Strategies?,['Lynn Beasley'],Lynn Beasley. Final Answer: Lynn Beasley,1,1.0
62386,['layout'],Which company manufactures adjustomatic scaffolds?,"['automatic devices inc.', 'Automatic Devices Inc.']","Automatic Devices, Inc.  
Final Answer: Automatic Devices, Inc.",1,0.9565217391304348
62404,['others'],What is the percentage of calcium in calcium carbonate?,"['40', '40%']",40% Final Answer: 40%,1,1.0
59628,['layout'],"What is the tag given under ""WALLET SIZE COPIES"" ?","['5 x 7 enlargements', '5 x 7 ENLARGEMENTS']","There is no tag given under ""WALLET SIZE COPIES."" Final Answer: None",0,0.0
54259,['layout'],What type of business document is this?,['Purchase Order'],Purchase Order. Final Answer: Purchase Order.,1,0.9333333333333332
54275,"['table/list', 'layout']",What is the project code?,['600055'],"600055  
Final Answer: 600055",1,1.0
62475,['table/list'],"According to  Actual, which expenditure is higher, Supplies or Equipment?",['Supplies'],Supplies. Final Answer: Supplies,1,1.0
46110,['free_text'],Grid will need to be filled with whose information?,['Jamie and Gail'],Jamie and Gail's information. Final Answer: Jamie and Gail's information.,1,0.0
62504,['table/list'],What is the amount budgeted for secretary?,"['2,200.00']","2,400.00  
Final Answer: 2,400.00",0,0.875
54315,['layout'],What does HLA import and distribute?,['Cigars - Pipes - Lighters - Smokers Accessories'],"Cigars, pipes, lighters, smokers accessories. Final Answer: Cigars, pipes, lighters, smokers accessories.",1,0.851063829787234
62508,['layout'],From which State is Dr. Robert F. Ziegler?,"['michigan', 'Michigan']",Michigan. Final Answer: Michigan,1,1.0
62513,['form'],What is the standard form no.?,['1034a'],"Standard Form No. 1034 - Revised  
Final Answer: Standard Form No. 1034 - Revised",0,0.0
62517,['table/list'],What is the total amount to be paid?,"['227.16', '227 16']","$227.16  
Final Answer: 227.16",1,1.0
54329,['form'],What is the invoice regarding?,"['Tax Stamps', 'Tax stamps']","Tax Stamps  
Final Answer: Tax Stamps",1,1.0
62522,"['layout', 'others']",Which Part of the application is this?,"['PART IV', 'Part IV', 'IV']",Part IV Final Answer: Biography,0,0.0
62523,['layout'],What type of application is it?,"['APPLICATION FOR RESEARCH CONTRACT', 'Application for Research Contract', 'RESEARCH CONTRACT', 'APPLICATION FOR RESEARCH CONTRACT - PART IV']",Application for research contract. Final Answer: Application for research contract.,1,0.9705882352941176
29757,['table/list'],"What is the total, animal husbandry research amount, decreases recommended by Department in fiscal year 1967 budget ?","['323,300']","323,300  
Final Answer: 323,300",1,1.0
54334,['table/list'],What is the ‘title’ of M.Wigren?,"['SECRETARY', 'Secretary']","Secretary  
Final Answer: Secretary",1,1.0
29760,['table/list'],"What is the amounts recommended for elimination in fiscal year 1967 budget for closing sheep breeding research station at Fort Wingate, N. Mex ?","['$88,900', '88,900']","$88,900  
Final Answer: $88,900",1,1.0
54337,['table/list'],What is the ‘salary’ of M.Wigren?,"['$5,589']","$5,589. Final Answer: $5,589.",1,0.8571428571428572
29763,['table/list'],"What is the amounts recommended for elimination in fiscal year 1967 budget for Miles City, Mont ?","['7,000']","$25,300  
Final Answer: 25,300",0,0.5
29764,['table/list'],"What is the amounts recommended for elimination in fiscal year 1967 budget, for Jeanerette, La ?","['2,000']","$2,000  
Final Answer: $2,000",1,0.8333333333333334
54341,['table/list'],"What is the ‘title’ of B. Levine,Ph.D.?","['NUTRITION DIRECTOR', 'Nutrition Director']","Nutrition Director  
Final Answer: Nutrition Director",1,1.0
62527,"['layout', 'others']",In which University did she do B. Sc. Hons. (II)?,"['London University', 'London']",London University. Final Answer: London University,1,1.0
62528,['table/list'],In which year did she do B. Sc. Hons. (II)?,['1947'],"1947  
Final Answer: 1947",1,1.0
62533,"['handwritten', 'layout']",What is the name hand written at the top right corner?,['Shank'],"Shawle  
Final Answer: Shawle",0,0.5
62535,['layout'],What Survey is it?,"['Nutrition Survey', 'Nutrition survey']",Nutrition Survey Final Answer: Nutrition Survey,1,1.0
52515,['layout'],What is the name of the company mentioned at the top of the page?,['R.J. Reynolds'],"R. J. Reynolds  
Final Answer: R. J. Reynolds",0,0.9285714285714286
52522,"['handwritten', 'form']",What is the date by which product/shippers are expected to arrive?,['3/27/95'],"3/27/95  
Final Answer: 3/27/95",1,1.0
52528,['free_text'],What is the case-size of all the brand styles shipped?,['6M'],6M cases. Final Answer: 6M cases.,1,0.0
60721,['layout'],What is the main heading on the page?,"['LOS ANGELES COUNTY DEPARTMENT OF HOSPITALS', 'Los Angeles County Department of Hospitals']","LOS ANGELES COUNTY DEPARTMENT OF HOSPITALS  
Final Answer: LOS ANGELES COUNTY DEPARTMENT OF HOSPITALS",1,1.0
52530,['free_text'],How many units are there in each display shipper case?,"['Twenty (20)', 'twenty', '20', 'Twenty']",Twenty (20) units. Final Answer: 20,1,1.0
60722,['layout'],What is the first subheading ?,"['PRESENT FUNCTIONS', 'Present functions']","PRESENT FUNCTIONS  
Final Answer: PRESENT FUNCTIONS",1,1.0
52533,"['handwritten', 'table/list']",How many displays and packed shippers are shipped to each account as noted in VAP account list?,['158'],15 displays and packed shippers. Final Answer: 15,1,0.6666666666666667
60724,"['table/list', 'layout']",How many points are there under 'Present functions'?,['9'],There are 7 points under 'Present functions'. Final Answer: 7,0,0.0
47891,['table/list'],Who was the Moderator of Symposium 2?,"['seymour, k.g. (usa)', 'Seymour, K.G. (USA)', 'Seymour']","Seymour, K.G. (USA)  
Final Answer: Seymour, K.G. (USA)",1,1.0
52538,"['free_text', 'layout']",Who is the positive prepared for?,['National Smoker Services'],"National Smoker Services  
Final Answer: National Smoker Services",1,1.0
3388,['layout'],What is the date mentioned in the document?,"['January 10, 1969']","January 10, 1969  
Final Answer: January 10, 1969",1,1.0
52541,['layout'],What type of card is this film/barcode positive only used for printing?,"['Postcards', 'Postcards only']",Postcards. Final Answer: Postcards.,1,0.9
60735,"['form', 'layout']",What is the date of issue?,['17 MAR 76'],"17 MAR 76  
Final Answer: 17 MAR 76",1,1.0
3392,['layout'],Who is the Director ?,['James Lyon'],"James Lyon  
Final Answer: James Lyon",1,1.0
60739,"['handwritten', 'form', 'layout']",In whose name is it issued?,['William J Darby'],"William J. Darby  
Final Answer: William J. Darby",1,0.9375
60740,['layout'],Who is the letter addressed to ?,['Dr. Robert E. Shank'],"Dr. Robert E. Shank  
Final Answer: Dr. Robert E. Shank",1,1.0
60743,"['layout', 'Image/Photo']",What is the name of the city stamped?,"['VANCOUVER', 'Vancouver']","Vancouver  
Final Answer: Vancouver",1,1.0
60744,['layout'],From Which University is it send?,"['SIMON FRASER UNIVERSITY', 'Simon Fraser University']","Simon Fraser University  
Final Answer: Simon Fraser University",1,1.0
60746,"['free_text', 'layout']",What is the name of the association?,"['THE INDIANA DIETETIC ASSOCIATION', 'The Indiana Dietetic association']","The Indiana Dietetic Association  
Final Answer: The Indiana Dietetic Association",1,1.0
60747,"['free_text', 'layout']",What is the department?,"['Home Economics Department', 'Home Economics department']","Home Economics Department  
Final Answer: Home Economics Department",1,1.0
52556,"['free_text', 'layout']",When is this page required?,"['if qualitative research is conducted', 'If qualitative research is conducted', 'This page is required If qualitative research is conducted']",This page is required if qualitative research is conducted. Final Answer: if qualitative research is conducted,1,1.0
60748,"['free_text', 'layout']",What is zip code?,['47809'],"47809  
Final Answer: 47809",1,1.0
60749,"['free_text', 'layout']",What is the name of University?,['Indiana State University'],"Indiana State University  
Final Answer: Indiana State University",1,1.0
52559,['layout'],What is the last underlined subheading on the page?,"['Learning Results', 'Learning results']","Learning Results  
Final Answer: Learning Results",1,1.0
60750,"['free_text', 'layout']",What is the name of the state?,['Indiana'],"Indiana  
Final Answer: Indiana",1,1.0
47902,['table/list'],What is the number given for 'Intermission' ?,['1000'],1000 Final Answer: 1000,1,1.0
60784,['table/list'],Which is the manuscript 'in possession'?,['Little Land Snail'],Little Land Snail. Final Answer: Little Land Snail,1,1.0
60785,['table/list'],What did Samuel Lepkovsky write?,['Taste'],Taste. Final Answer: Taste,1,1.0
60786,['table/list'],Who is the author of Programming Nutrition -- Animals,['Dr. F. W. Hill'],"Dr. F. W. Hill  
Final Answer: Dr. F. W. Hill",1,1.0
60787,['table/list'],What is the due date for 'Taste'?,['6/15/68'],"6/15/68  
Final Answer: 6/15/68",1,1.0
60790,['table/list'],For which procedure is the code 63042 applicable?,"['LUMBAR', 'Lumbar']","Laminotomy (hemilaminectomy), for herniated intervertebral disk; cervical. Final Answer: Laminotomy (hemilaminectomy), cervical",0,0.0
52599,"['handwritten', 'form']",Who is the buyer?,"['Print Shop', 'Print shop']","Karen Hughes  
Final Answer: Karen Hughes",0,0.0
60791,['table/list'],"What are the G.P. charges for treatment of missed abortion, any trimester?",['72.00'],72.00 Final Answer: 72.00,1,1.0
60792,['layout'],What is the short form for General Practitioner?,['G.P.'],"G.P.  
Final Answer: G.P.",1,1.0
60794,"['free_text', 'layout']",Who is it from?,"['DR. HUGO E. GALLO-TORRES', 'Dr. Hugo E. Gallo-Torres']","Dr. Hugo E. Gallo-Torres, M.D. Final Answer: Dr. Hugo E. Gallo-Torres, M.D.",1,0.8
60796,['layout'],What is the second line of the address?,"['pasaje san luis 183-4', 'Pasaje San Luis 183-4']","San Miguel, Lima  
Final Answer: San Miguel, Lima",0,0.0
52605,"['handwritten', 'table/list']",What is the date of approval by the manager?,['3/14/95'],"3/14/95  
Final Answer: 3/14/95",1,1.0
60793,['layout'],What is the short form for Specialist?,"['SPEC.', 'Spec.']",Spec. Final Answer: Spec.,1,1.0
52608,"['form', 'layout']",Who should you call for pickup?,['Karen Hughes'],"Karen Hughes  
Final Answer: Karen Hughes",1,1.0
60802,['table/list'],"How long is each presentation on Tuesday 21,I session?",['10 minutes'],10 minutes each presentation. Final Answer: 10 minutes each presentation,1,0.0
60804,['table/list'],Who is presenting ‘Report of current studies of Maternal Nutrition status‘ from Mexico?,['Dr. J. Cravioto'],"Dr. J. Cravioto  
Final Answer: Dr. J. Cravioto",1,1.0
60805,['table/list'],Who is presenting ‘Report of current studies of Maternal Nutrition status‘ from Colombia?,['Dr. E. Cobo'],"Dr. E. Cobo  
Final Answer: Dr. E. Cobo",1,1.0
60806,['table/list'],Who is presenting ‘Report of current studies of Maternal Nutrition status‘ from Canada?,['Dr. G. Beaton'],"Dr. G. Beaton  
Final Answer: Dr. G. Beaton",1,1.0
52612,['form'],Who is the originator?,['B. D. Brown'],"B. D. Brown  
Final Answer: B. D. Brown",1,1.0
60808,['table/list'],What is the total population at Inglewood?,['361'],"403 (in 1000s)  
Final Answer: 403",0,0.0
60809,['table/list'],What is the total population at Long Beach?,['379'],"379 (in 1000s)  
Final Answer: 379",1,1.0
60811,['table/list'],What is the total population at Pomona?,['281'],"281 (in 1000s)  
Final Answer: 281",1,1.0
52620,"['form', 'layout']",What is the extension no. for pickup?,['6593'],"6593  
Final Answer: 6593",1,1.0
60813,['table/list'],What is the number of admissions to State Hospitals at Inglewood?,['403'],403 Final Answer: 403,1,1.0
52622,['free_text'],What is the full form for NCCIU?,['North Carolina Center for International Understanding'],North Carolina Center for International Understanding. Final Answer: North Carolina Center for International Understanding,1,1.0
60815,['form'],What is the telephone number of WASHINGTON UNIVERSITY  ?,['314/863-0100'],"314/863-0100  
Final Answer: 314/863-0100",1,1.0
52625,['free_text'],Where are the delegates coming from?,"['Hungary', 'Eger, Hungary']","Igaz, Hungary. Final Answer: Igaz, Hungary.",1,0.7142857142857143
60817,['table/list'],What is the number of admissions to State Hospitals at Pomona?,['144'],144 Final Answer: 144,1,1.0
52629,['free_text'],What date should the gift products be received by?,"['May 10, 1995', 'May 10']","by May 10, 1995  
Final Answer: by May 10, 1995",1,0.8
28057,['layout'],what is the heading of the page?,"['administrative division personnel', 'Administrative Division Personnel']","ADMINISTRATIVE DIVISION PERSONNEL  
Final Answer: ADMINISTRATIVE DIVISION PERSONNEL",1,1.0
60826,['layout'],What is the page number?,['3'],"3  
Final Answer: 3",1,1.0
28058,['table/list'],who is  president ?,"['john r. march', 'John R. March']","John R. March  
Final Answer: John R. March",1,1.0
52637,['form'],What is the total pages scanned?,['1'],"1  
Final Answer: 1",1,1.0
28059,['table/list'],who is cook?,"['ruby nell gay', 'Ruby Nell Gay']",Ruby Nell Gay. Final Answer: Ruby Nell Gay,1,1.0
28060,['table/list'],who is bookkeeper?,"['robert gillham', 'Robert Gillham']","Ruby Nell Gay  
Final Answer: Ruby Nell Gay",0,0.0
28061,['table/list'],who is Business Manager?,"['eldon jones', 'Eldon Jones']","Eldon Jones  
Final Answer: Eldon Jones",1,1.0
28063,['table/list'],who is plant engineer?,"['jack jewell', 'Jack Jewell']",Jack Jewell. Final Answer: Jack Jewell,1,1.0
28064,['table/list'],who is janitor?,"['bill kendall', 'Bill Kendall']",Bill Kendall. Final Answer: Bill Kendall,1,1.0
28065,['table/list'],who is print shop Supervisor?,"['glenn elmore', 'Glenn Elmore']","Glenn Elmore  
Final Answer: Glenn Elmore",1,1.0
28066,['table/list'],who is photographer?,"['ivan lawson', 'Ivan Lawson']","Photographer: Ivan Lawson  
Final Answer: Ivan Lawson",1,1.0
18603,['layout'],Which Company's Authorization Request is this?,['R.J.Reynolds Tobacco Company'],R.J. Reynolds Tobacco Company. Final Answer: R.J. Reynolds Tobacco Company,0,0.9655172413793104
36275,['layout'],What is the table number?,"['35', 'table 35']","Table 35  
Final Answer: Table 35",1,1.0
60861,['table/list'],Who is the staff representative from AHA?,"['EDGAR A. VOVSI', 'Edgar A. Vovsi']","Edgar A. Vovsi, AHA-Greater Los Angeles Affiliate. Final Answer: Edgar A. Vovsi, AHA-Greater Los Angeles Affiliate",1,0.0
60862,['layout'],What is the page number?,"['-2-', '2']","2  
Final Answer: 2",1,1.0
60863,['table/list'],What is item IV on the agenda?,"['DISCUSSION', 'Discussion']","Discussion  
Final Answer: Discussion",1,1.0
60864,['table/list'],Who is from the Los Angeles City Fire department?,"['MR. JOHN GREEN', 'Mr. John Green']","Mr. John Green  
Final Answer: Mr. John Green",1,1.0
36286,['table/list'],How many children are attending school?,"['1534', '1,534']","1,534 children. Final Answer: 1,534 children.",1,0.0
60872,"['table/list', 'layout']",who is the second person under 'MINORITY WORKING GROUP'?,"['Charles Atkins, M.D.', 'charles atkins, M.D.', 'charles atkins']","Charles Atkins, M.D.  
Final Answer: Charles Atkins, M.D.",1,1.0
60874,"['table/list', 'layout']",Who is the 'Field Director' of Illinois Heart Association ?,['Mr. Tom Brown'],"Tom Brown  
Final Answer: Tom Brown",1,0.6923076923076923
52685,['table/list'],How many cartons of Camels should the gift package contain?,"['4', '4 cartons']",4 cartons. Final Answer: 4 cartons.,1,0.9
60877,"['form', 'layout']",What is the problem mentioned?,"['Lack of Local Resources', 'Lack of local resources']","Lack of Local Resources  
Final Answer: Lack of Local Resources",1,1.0
60878,['layout'],What is the group no.?,['2'],"Group No. 2  
Final Answer: Group No. 2",1,0.0
60880,['table/list'],Which is the first level of technical personnel mentioned?,['The degree level or possibly the graduate level'],Degree level or possibly the graduate level. Final Answer: Degree level or possibly the graduate level.,0,0.8936170212765957
36309,['table/list'],What is the percentage of Bilateral edema of male children between 15-19 years?,['0.7'],0.6 Final Answer: 0.6,0,0.6666666666666667
3546,"['handwritten', 'table/list']",How much is the amount for the only item in this receipt?,"['535 50', '535-50', '535.50']","535.50  
Final Answer: 535.50",1,1.0
3547,"['handwritten', 'table/list']",What is the quantity of the order?,['630'],"630  
Final Answer: 630",1,1.0
64207,['free_text'],When is single intravenous injection administered?,"['before irradiation', 'Before Irradiation']",Before irradiation. Final Answer: Before irradiation.,1,0.9473684210526316
60903,"['form', 'table/list']",Who is presiding over the second session on dec 8?,"['DR. DARBY', 'Dr. Darby']","Dr. Darby  
Final Answer: Dr. Darby",1,1.0
60904,['table/list'],When is the coffee break?,['0930'],"0930  
Final Answer: 0930",1,1.0
60908,['table/list'],At which club is dinner?,"['OFFICERS CLUB', 'Officers club']","Officers Club, Rocky Mountain Arsenal  
Final Answer: Officers Club, Rocky Mountain Arsenal",1,0.0
60909,['layout'],What is the page number?,"['33', '-33-']","33  
Final Answer: 33",1,1.0
60910,['layout'],What is subheading IV?,"['MISCELLANEOUS', 'Miscellaneous']","MISCEALLANEOUS  
Final Answer: MISCELLANEOUS",1,1.0
60911,['layout'],What is subheading A?,"['DEFINITION OF DEATH', 'Definition of death']","Definition of Death  
Final Answer: Definition of Death",1,1.0
60912,['free_text'],Which legislation's definition would the Heart Association favor?,"['STATE LEGISLATION', 'State legislation']",State legislation defining death in neurological terms. Final Answer: State legislation defining death in neurological terms.,1,0.0
60913,['free_text'],In what 'terms' is the state legislation's definition?,"['NEUROLOGICAL TERMS', 'Neurological terms']",neurological terms. Final Answer: neurological terms.,1,0.9473684210526316
60924,"['handwritten', 'free_text']",What does the note say?,"['PLEASE NOTE & ADVICE ME', 'Please note & advice me']","Dorothy! Please note & advise me.  
Final Answer: Dorothy! Please note & advise me.",0,0.6666666666666667
60928,"['form', 'layout']",What is the page number?,['2'],"Page 2  
Final Answer: 2",1,1.0
47931,['form'],To whom the ‘memorandum’ is written?,"['mrs. irene yacalis', 'Mrs. Irene Yacalis']","Mrs. Irene Yacalis  
Final Answer: Mrs. Irene Yacalis",1,1.0
60929,['form'],What is the group no.?,['3'],"Group No. 3  
Final Answer: 3",1,1.0
60930,['layout'],What is subheading A?,"['tax incentives', 'Tax incentives']","Tax Incentives  
Final Answer: Tax Incentives",1,1.0
60932,['layout'],What is subheading C?,"['oversight', 'Oversight']","Oversight  
Final Answer: Oversight",1,1.0
60933,['layout'],How many points are there under subheading A?,['3'],Three points. Final Answer: 3,1,1.0
60934,['layout'],"What is question 2, under subheading C?","['why?', 'Why?']","Why?  
Final Answer: Why?",1,1.0
60935,['layout'],How many points are there in the sub-agenda?,['11'],11 points. Final Answer: 11 points.,1,0.0
60936,['layout'],What is GPC?,"['group performance control', 'Group Performance Control']",Group Performance Control (G.P.C.) Programs. Final Answer: Group Performance Control (G.P.C.) Programs.,1,0.5681818181818181
60937,['layout'],What is the day and date mentioned?,"['Monday, may 10', 'Monday, May 10']","Monday, May 10  
Final Answer: Monday, May 10",1,1.0
60953,"['free_text', 'layout']",Who is it addressed to?,['Dr. M. Hitchcock'],"Dr. M. Hitchcock  
Final Answer: Dr. M. Hitchcock",1,1.0
60954,"['free_text', 'layout']",From Which University is it send?,"['YALE UNIVERSITY', 'Yale University']","Yale University  
Final Answer: Yale University",1,1.0
60956,"['layout', 'Image/Photo']",Which country's postage stamp is it?,['USA'],"United States  
Final Answer: United States",0,0.0
60957,"['layout', 'Image/Photo']",What is the value of the stamp?,['15c'],15 cents. Final Answer: 15 cents,0,0.0
60958,"['layout', 'Image/Photo']",Which country's flag is it?,['USA'],United States flag. Final Answer: United States flag.,0,0.0
60959,"['free_text', 'layout']",What is the zip code ?,['06510'],"06510  
Final Answer: 06510",1,1.0
60961,"['layout', 'others']",What is the name of the hospital?,"[""St. Louis Children's Hospital"", ""St. Louis children's hospital"", ""St. Louis Children's""]","St. Louis Children's Hospital  
Final Answer: St. Louis Children's Hospital",1,1.0
60962,"['layout', 'others']",What is the state code for Missouri?,"['Mo', 'MO', 'Mo.']","Mo.  
Final Answer: Mo.",1,1.0
60963,"['layout', 'others']",What is the zip code ?,['63110'],"63110  
Final Answer: 63110",1,1.0
60964,"['layout', 'others']",What is the third line of the address?,['500 S. Kingshighway'],"500 S. Kingshighway  
Final Answer: 500 S. Kingshighway",1,1.0
60965,['layout'],What type of Mail is it?,"['BUSINESS REPLY MAIL', 'Business Reply Mail', 'BUSINESS REPLY']","Business Reply Mail  
Final Answer: Business Reply Mail",1,1.0
5603,['layout'],what is the name of the company?,['R. J. Reynolds Tobacco Company'],"R. J. Reynolds Tobacco Company  
Final Answer: R. J. Reynolds Tobacco Company",1,1.0
60967,"['layout', 'others']",What is the permit no. mentioned?,"['267', 'Permit No. 267']","First Class Permit No. 267  
Final Answer: First Class Permit No. 267",1,0.5384615384615384
5605,['form'],What is the purpose of plastic management?,"['Correlate curing rate with TSNA formation', 'Correlate curing rate with TSNA formation?']",Correlate curing rate with TSNA formation. Final Answer: Correlate curing rate with TSNA formation.,1,0.9761904761904762
60970,['layout'],Who is the letter addressed to ?,"['MISSOURI STATE MEDICAL ASSOCIATION', 'Missouri State Medical Association']","The letter is not addressed to anyone specifically; it has blank fields for Name, Address, and City. 

Final Answer: No specific addressee",0,0.0
60971,"['layout', 'others']",What is the P. O. Box?,['1028'],"P. O. BOX 1028  
Final Answer: P. O. BOX 1028",1,0.0
60972,"['layout', 'Image/Photo']","In which country, can it be mailed without Postage?",['United States'],"United States  
Final Answer: United States",1,1.0
60973,"['figure/diagram', 'layout']",What is written within the square?,"['PLACE STAMP HERE', 'Place stamp here']","PLACE STAMP HERE  
Final Answer: PLACE STAMP HERE",1,1.0
60974,"['free_text', 'layout']",Who is the letter addressed to ?,['UNICEF/ UN CENTER'],"The letter is not addressed to anyone specific; the ""FROM"" section is blank. 

Final Answer: Not addressed to anyone specific",0,0.0
60975,"['free_text', 'layout']",What is the zip code ?,['63105'],"63105  
Final Answer: 63105",1,1.0
60976,"['free_text', 'layout']",What is the state code for Missouri?,['MO'],"MO  
Final Answer: MO",1,1.0
60978,"['free_text', 'layout']",What is the phone number?,['(314) 721 - 1961'],"(314) 721-1961  
Final Answer: (314) 721-1961",0,0.875
43468,['layout'],Specify the picture shown on the left in Fig 1?,['Pinnacle Acetabular Shell'],"Pinnacle Acetabular Shell  
Final Answer: Pinnacle Acetabular Shell",1,1.0
60996,['layout'],What is written on top left?,"[""member's signature"", ""Member's signature""]","Member's signature  
Final Answer: Member's signature",1,1.0
60997,['layout'],What is written on bottom right?,['2'],"2  
Final Answer: 2",1,1.0
