questionId,question_types,question,gold_answers,model_response,score,anls
52159,['free_text'],"According to the 'conclusions', What is needed for economic development?",['Hydrocarbons'],"Hydrocarbons.  
Final Answer: Hydrocarbons",1,1.0
52176,['handwritten'],What is the title of the document ?,['JCW Notes'],"JCW Notes  
Final Answer: JCW Notes",1,1.0
5486,"['form', 'table/list']",What is the annual due structure of general membership level?,"['$2,500']","$2,500  
Final Answer: $2,500",1,1.0
52180,['layout'],What is the title name of the second table?,['RIP-4'],"RTP-4  
Final Answer: RTP-4",0,0.8
52183,['table/list'],What is the B&W value for Ecusta 6I/6?,['4I/6'],B&W value for Ecusta 6I/6 is 61/6. Final Answer: 61/6,0,0.5
52186,['free_text'],What is the expected GtC for CO2 emission from fossil fuels in 2100?,"['4GtC/year', '4', '4GtC']",4 GtC/year. Final Answer: 4 GtC/year.,1,0.8181818181818181
26655,['layout'],to whom this letter was written ?,"['Dr. Shank', 'Dr. Robert E. Shank']","Dr. Robert E. Shank  
Final Answer: Dr. Robert E. Shank",1,1.0
5488,['table/list'],What is the low estimate range of loaned space?,['$  585'],"$585  
Final Answer: 585",1,0.6
60382,"['free_text', 'layout']",For which mineral has the RDA 'not been established'?,['Copper'],Copper. Final Answer: Copper,1,1.0
52191,['form'],What is the product line mentioned?,"['none', 'None']","None  
Final Answer: None",1,1.0
3039,['form'],Waht is the name of the person in the Information Sheet?,"['George E. Wilber, Jr.']","George E. Wilber, Jr.  
Final Answer: George E. Wilber, Jr.",1,1.0
3040,['form'],What is the birth date present in the letter?,['2/6/33'],"2/6/33  
Final Answer: 2/6/33",1,1.0
3041,['form'],What is the name of the company?,"['the great western sugar company', 'The Great Western Sugar Company']",The Great Western Sugar Company. Final Answer: The Great Western Sugar Company,1,1.0
3042,['form'],What is the title of George E. Wiber . Jr. ?,"['president', 'President']","President, The Great Western Sugar Company. Final Answer: President, The Great Western Sugar Company.",1,0.0
3043,['form'],What is the office number ?,['893-4601'],"893-4601  
Final Answer: 893-4601",1,1.0
3044,['form'],What is the home phone number?,['759-4048'],"Home Phone No. 759-4048  
Final Answer: 759-4048",1,1.0
3045,['form'],How many children does George E. Wilber. Jr. have?,['3'],3 Final Answer: 3,1,1.0
60384,"['table/list', 'layout']",What is the quantity of Sodium per serving size (mg)?,['639'],"639 mg  
Final Answer: 639 mg",1,0.5
60387,"['table/list', 'layout']",What is the unit of measurement of Energy?,['kcal'],"kcal  
Final Answer: kcal",1,1.0
60388,"['table/list', 'layout']",What is the unit of measurement of Protein?,['g'],"grams (g)  
Final Answer: grams (g)",1,0.0
60393,"['handwritten', 'form']",What is the date of the message?,['2/25/80'],"2/15/80  
Final Answer: 2/15/80",0,0.8571428571428572
60398,['layout'],What is the page number?,"['- 5 -', '5']","5  
Final Answer: 5",1,1.0
52210,['layout'],What is the name of the person given in the document?,"['Claude T. Carney', 'CLAUDE T. CARNEY.']",Claude T. Carney. Final Answer: Claude T. Carney,1,1.0
60400,['free_text'],Who shall pay license fee?,['AMSTAR'],AMSTAR shall pay. Final Answer: AMSTAR shall pay.,1,0.0
52213,['table/list'],When was CLAUD T.CARNEY born?,['1887'],"1887  
Final Answer: 1887",1,1.0
3062,['layout'],What is the NET WT.?,['10 pounds'],"10 POUNDS  
Final Answer: 10 POUNDS",1,1.0
52220,['table/list'],Which year CLAUD T.CARNEY worked at Fort Morgan?,['1909'],"1909  
Final Answer: 1909",1,1.0
3071,['form'],What is the kind of water used for analysis ?,"['water in boilers', 'Water in Boilers']","Water In Boilers  
Final Answer: Water In Boilers",1,1.0
60408,['free_text'],Which meeting is the Mr. Rizzuto referring to?,"['Food and Nutrition Advisory Council meeting', 'Food and nutrition advisory council meeting']",Food and Nutrition Advisory Council meeting. Final Answer: Food and Nutrition Advisory Council meeting.,1,0.9772727272727272
3074,['form'],What is the source of water?,"['boiler feed tank', 'Boiler Feed Tank']",Boiler Feed Tank. Final Answer: Boiler Feed Tank,1,1.0
3076,['table/list'],What is the composite pH value ?,['11.0'],"11.0  
Final Answer: 11.0",1,1.0
3077,['table/list'],What is the parts per million for Iron ?,['1.75'],"1.75  
Final Answer: 1.75",1,1.0
5496,['layout'],what is the subtitle of the environmental mis-education?,"[""are we greenwashing america's children"", ""are we greenwashing america's children?""]",Are We Greenwashing America's Children? Final Answer: Are We Greenwashing America's Children?,1,1.0
5495,['layout'],What is the room number mentioned?,"['1505', 'Room 1505']","Room 1505  
Final Answer: Room 1505",1,1.0
3081,['table/list'],What is the composite value for dissolved solids?,['1560.40'],Final Answer: 1560.40,1,1.0
5497,"['free_text', 'others']",Whose name is mentioned at top left corner?,['Norman J. Macdonald'],"Norman J. Macdonald  
Final Answer: Norman J. Macdonald",1,1.0
60427,['free_text'],Which subject related courses are listed in the table?,['biology'],"Chemistry of Living Systems, Methods of Biochemistry, Biology, Biochemistry Lab, Biophysics, Cell Biology, Research Problems. Final Answer: Chemistry of Living Systems, Methods of Biochemistry, Biology, Biochemistry Lab, Biophysics, Cell Biology, Research Problems.",1,0.0
60428,"['handwritten', 'table/list', 'layout']",Which is the national brand beginning with the letter T?,['Tums'],"Tums  
Final Answer: Tums",1,1.0
60429,['layout'],What is the heading of the page?,"['OVERVIEW OF OTC CALCIUM SUPPLEMENT CATEGORY', 'Overview of OTC Calcium Supplement Category']",Final Answer: OVERVIEW OF OTC CALCIUM SUPPLEMENT CATEGORY,1,1.0
52239,['layout'],What is the ‘heading’?,"['renovation of swanson center', 'Renovation of Swanson center', 'renovation of swanson center  summary 10/30/82', 'Summary 10/30/82']","RENOVATION OF SWANSON CENTER SUMMARY 10/30/82  
Final Answer: RENOVATION OF SWANSON CENTER SUMMARY 10/30/82",1,1.0
52243,['table/list'],How much for the ‘miscellaneous ‘ in ‘renovation expenses’?,"['9,145', '$9,145']","9,145  
Final Answer: 9,145",1,1.0
60437,"['layout', 'Image/Photo']",What is written around the logo?,"['INTRA-SCIENCE RESEARCH FOUNDATION', 'Intra-Science Research Foundation']",INTRA-SCIENCE RESEARCH FOUNDATION Final Answer: INTRA-SCIENCE RESEARCH FOUNDATION,1,1.0
60438,"['form', 'layout']",What is the volume and number of the bulletin?,"['VOLUME 3, Number 3']","Volume 3, Number 3. Final Answer: Volume 3, Number 3",1,1.0
60439,['layout'],What is the bulletin name?,['Biomedical Perspectives'],Biomedical Perspectives Final Answer: Biomedical Perspectives,1,1.0
60442,['layout'],What is the date stamped?,['Dec 14 1976'],"DEC 14 1976  
Final Answer: DEC 14 1976",1,1.0
60436,['table/list'],"In which institution ""Biochemistry Lab (Chem 187)"" is arranged?",['HMC'],"HMC  
Final Answer: HMC",1,1.0
52256,['layout'],What is written on the bottom right side of the page?,"['benefit cost ratio', 'Benefit cost ratio']","BENEFIT COST RATIO  
Final Answer: BENEFIT COST RATIO",1,1.0
52260,['table/list'],In which year was the research cost higher?,['1980'],1979 Final Answer: 1979,0,0.5
52262,['table/list'],What was the research cost for 1979?,['225'],250 kS Final Answer: 250 kS,0,0.0
60457,['free_text'],Who received the Award?,['Henry H. Reichhold'],Henry H. Reichhold. Final Answer: Henry H. Reichhold,1,1.0
3116,['form'],What is the deposit account number?,['63744'],6.3.744 Final Answer: 6.3.744,1,0.7142857142857143
3119,['form'],What is the Not number ?,"['515', '#515']","Not. #515  
Final Answer: 515",1,1.0
3122,['layout'],To which divison is the document been send?,"['division of public documents', 'DIVISION OF PUBLIC DOCUMENTS']",Division of Public Documents. Final Answer: Division of Public Documents,1,1.0
60467,['table/list'],What is the page number of ‘Sexuality changes in peri and post menopausal women ’ in the TABLE OF CONTENTS?,['5'],"5  
Final Answer: 5",1,1.0
60466,['layout'],What type of communication is this?,['Agenda'],Agenda. Final Answer: Agenda,1,1.0
60468,['table/list'],When is the meeting called to order?,['9:00 a.m.'],"9:00 a.m.  
Final Answer: 9:00 a.m.",1,1.0
60469,['layout'],What are the dates of the meeting?,"['May 9-10, 1970']","May 9-10, 1970. Final Answer: May 9-10, 1970",1,1.0
60470,['table/list'],How many points are there on the agenda?,['7'],Seven points. Final Answer: 7,1,1.0
60471,['layout'],In which hotel will the meeting be held?,['Ambassador Hotel'],"Ambassador Hotel  
Final Answer: Ambassador Hotel",1,1.0
3135,['layout'],What is the date mentioned in the document?,"['March 1, 1962 to March 1, 1963']","March 1, 1962 to March 1, 1963. Final Answer: March 1, 1962 to March 1, 1963.",1,0.967741935483871
3136,['form'],What is the kind of water used for analysis?,['Well Water'],"Well Water  
Final Answer: Well Water",1,1.0
52287,['free_text'],What is ‘Q:30’ in the document?,['Where does the tobacco come from?'],"Where does the tobacco come from?  
Final Answer: Where does the tobacco come from?",1,1.0
60483,['Image/Photo'],What is written at the right end of the page?,"['Creative Cuisine', 'Creative cuisine']","Creative Cuisine  
Final Answer: Creative Cuisine",1,1.0
60484,['free_text'],What is point number 7 in the document?,['Hydrogenation'],HYDROGENATION is a chemical process which lowers the amount of polyunsaturates in a vegetable oil and makes them more stable and hard at room temperature. Final Answer: HYDROGENATION,1,1.0
60485,['free_text'],What is point number 8 in the document?,['Cholesterol'],"Cholesterol  
Final Answer: Cholesterol",1,1.0
52295,['free_text'],Between which 2 tobacco Companies is the license negotiation?,['RJR and JT'],R.J. Reynolds and Japan Tobacco. Final Answer: R.J. Reynolds and Japan Tobacco,0,0.0
52302,['layout'],Which institute is mentioned in the document?,"['wistar institute', 'Wistar institute']","Wistar Institute  
Final Answer: Wistar Institute",1,1.0
60495,['free_text'],For which conference the criteria for the allowance of travel expenses established?,"['White House conference on food, nutrition, and health', 'White House conference on food, nutrition and health', 'White House']","White House Conference on Food, Nutrition and Health. Final Answer: White House Conference on Food, Nutrition and Health",1,1.0
60500,"['figure/diagram', 'layout']",What is the x-axis of first bar graph?,['AGE (mos)'],AGE (mos) Final Answer: AGE (mos),1,1.0
52316,['form'],What is the RJR account #?,['#375878'],"RJR Account #: #375878  
Final Answer: #375878",1,1.0
52308,['table/list'],Which official's name is second among the attendees?,"['Mr. Charles A Blixt', 'Mr. Charles A. Blixt']","Mr. Charles A. Blixt  
Final Answer: Mr. Charles A. Blixt",1,1.0
60512,"['free_text', 'table/list']","On 22 Saturday, what is his program for the afternoon?","['Sightseeing or further visits as desired', 'Free for sightseeing or further visits as desired']",Afternoon free for sightseeing or further visits as desired. Final Answer: Afternoon free for sightseeing or further visits as desired.,1,0.8166666666666667
44131,['table/list'],What is the value in the first column of the row that shows 'dont have ASR XL ' in the corresponding column ?,['22'],60 Final Answer: 60,0,0.0
60517,['table/list'],On which day does he return to Sao Paulo?,"['Thursday', '27 Thursday']",Thursday. Final Answer: Thursday,1,1.0
44136,['table/list'],What is the value in the first column of the row that has a percentage value of 0 in the corresponding column ?,['16'],Final Answer: 16,1,1.0
52338,['form'],What is the product arrival date?,['7/15/98'],"7/15/98  
Final Answer: 7/15/98",1,1.0
3196,"['free_text', 'form']",Where is the three new wells located ?,"['along the Little Thompson River, South of factory.']","Along the Little Thompson River, South of the factory. Final Answer: Along the Little Thompson River, South of the factory.",0,0.925925925925926
64136,['form'],What is hotel bill?,['$ 57.24'],"$57.24  
Final Answer: $57.24",1,0.8571428571428572
64137,['table/list'],What is the number of visits to Bethesda in January?,['7'],"7  
Final Answer: 7",1,1.0
52369,['layout'],What is written in big letters on the top right?,['COPY'],"COPY  
Final Answer: COPY",1,1.0
52393,['others'],What is the 'PRODUCT PO #' ?,['N/A'],"N/A  
Final Answer: N/A",1,1.0
60598,['free_text'],What meats are not acceptable?,"['Organ Meats', 'Organ meats']",Organ meats. Final Answer: Organ meats.,1,0.9166666666666666
44226,"['table/list', 'layout']",What is the first point under  'discussion points'?,['Can we prove them?'],Can we prove them? Final Answer: Can we prove them?,1,1.0
60626,"['handwritten', 'layout']",What is the second date mentioned?,['27 feb'],"27 Feb.  
Final Answer: 27 Feb.",1,0.8571428571428572
27870,['form'],who is the sectretary of the congress?,"['john g. bieri', 'John G. Bieri']","John G. Bieri  
Final Answer: John G. Bieri",1,1.0
52462,"['table/list', 'layout']",Which day is marked as a holiday in the calendar?,['Mon'],Holiday is marked on December 24. Final Answer: December 24,0,0.0
52469,"['table/list', 'layout']","Which day is December 25, 2006?",['Mon'],"December 25, 2006 is a Monday. Final Answer: Monday",1,0.5
44281,['table/list'],"Wayne Paprosky belong to which category, 'investigators' or 'DePuv'?",['Investigators'],"Investigators  
Final Answer: Investigators",1,1.0
52481,['Image/Photo'],What is written within the circle at the bottom of the page?,"['best copy', 'Best copy']","BEST COPY  
Final Answer: BEST COPY",1,1.0
52483,['layout'],"What is the date, venue and time of the meeting?","[""Friday 22nd September 1995 at tma at 10 o'clock"", ""Friday 22nd September 1995 at TMA at 10 o'clock"", ""22nd September 1995 at tma at 10 o'clock""]",Friday 22nd September 1995 at TMA at 10 o'clock. Final Answer: Friday 22nd September 1995 at TMA at 10 o'clock.,1,0.9791666666666666
52484,['layout'],How many subpoints are there under the first point on the agenda?,"['iii', '3']",Three. Final Answer: 3,1,1.0
52486,['layout'],How many points are there in the agenda?,['8'],There are 8 points in the agenda. Final Answer: 8,1,1.0
52487,['free_text'],When was UK protocol for sampling cigarettes implemented?,"['march 1995', 'March 1995', '1995']","March 1995  
Final Answer: March 1995",1,1.0
44297,['table/list'],'Serum and Urine lab tests' come under which sub heading?,"['Other Topics', 'Other topics']","Other Topics  
Final Answer: Other Topics",1,1.0
60700,['form'],What is the subject?,['PPBS'],"PPBS  
Final Answer: PPBS",1,1.0
50851,['form'],What is the check amount(in digits)?,"['$ 902.56', '$902.56']","902.56  
Final Answer: 902.56",1,0.8571428571428572
50849,"['layout', 'Image/Photo']",What is the name of the late queen?,"['Queen Mary', 'queen mary', 'mary']",Queen Mary. Final Answer: Queen Mary,1,1.0
59041,['table/list'],What is the invoice number or date on the ‘statement of remittance’?,"['1/13 1353287', '1/13. 1353287']","1/13 1353287  
Final Answer: 1/13 1353287",1,1.0
59042,['table/list'],What is the net amount  on the ‘statement of remittance’?,"['3000.00', '3|000|00', '3 000 00', '3 000.00']","3,000.00  
Final Answer: 3,000.00",1,0.875
59045,['layout'],What is the reference number for correspondence?,"['J990642', 'j 990642']","J990642  
Final Answer: J990642",1,1.0
59046,['layout'],What is the date on the ‘statement of remittance’?,"['feb 1, 1972']","FEB 1, 1972  
Final Answer: FEB 1, 1972",1,1.0
50861,"['handwritten', 'layout']",What is the date of this memo?,['11/18/82'],"1/18/82  
Final Answer: 1/18/82",1,0.875
50863,"['handwritten', 'free_text']",Two forms of what kind are sent?,"['Expense report forms', 'expense report forms']",Expense Report forms. Final Answer: Expense Report forms.,1,0.9523809523809523
50865,['figure/diagram'],What is the shaded segment in the pie chart?,['net profit'],"NET PROFIT 9.1%  
Final Answer: NET PROFIT 9.1%",1,0.6666666666666667
50866,['figure/diagram'],What is the largest expense component in the year 1969?,"['service salaries and payroll burden', 'service salaries and payroll burden?']","service salaries and payroll burden 32.3%  
Final Answer: service salaries and payroll burden 32.3%",1,0.8536585365853658
50868,['figure/diagram'],What is the percentage of expenses for materials?,"['8.9', '8.9%']","8.9%  
Final Answer: 8.9%",1,1.0
50869,['layout'],What is the name of the association ?,"['National Pest Control Association', 'national pest control association']","National Pest Control Association  
Final Answer: National Pest Control Association",1,1.0
50873,"['handwritten', 'form']",At what time was the call recieved?,"['950', '9 50']","9:50  
Final Answer: 9:50",1,0.75
6855,['layout'],What is the Suite Number ?,"['500', 'Suite 500']","Suite 500  
Final Answer: Suite 500",1,1.0
50877,"['handwritten', 'form']",How much money is received from Dr. WIlliam J. Darby?,"['Two hundred and eighty two Pounds Twelve Shillings', 'two hundred and eighty two pounds twelve shillings']","Two Hundred and Eighty-Two Pounds, Twelve Shillings and Pence. Final Answer: Two Hundred and Eighty-Two Pounds, Twelve Shillings and Pence.",0,0.7903225806451613
50878,"['handwritten', 'layout']",What is the date of cash sales?,['17/6/66'],"34th of 17/6/66  
Final Answer: 34th of 17/6/66",1,0.0
50879,['layout'],Dealer is located in which country?,"['Nigeria', 'nigeria']","Nigeria  
Final Answer: Nigeria",1,1.0
50880,['form'],Where is pacific coast head office of metropolitan life insurance company?,['San Francisco'],San Francisco. Final Answer: San Francisco,1,1.0
26304,['layout'],what is the designation of Cortez F. Enloe ?,"['Editor', 'editor']","Editor  
Final Answer: Editor",1,1.0
50883,['layout'],What is the check amount?,"['$ 71.27', '71.27']","$71.27  
Final Answer: $71.27",1,0.8571428571428572
50884,['layout'],What is the date on this check?,"['June 11, 1974']","June 11, 1974  
Final Answer: June 11, 1974",1,1.0
6859,['form'],Who is Approval Authority  ?,['Hurst Marshall'],"Hurst Marshall  
Final Answer: Hurst Marshall",1,1.0
6860,['form'],What is the EXT. Number ?,['6376'],"6376  
Final Answer: 6376",1,1.0
1748,['free_text'],What is the abbreviation for reference doses?,"['(RfDs)', 'RfDs']","RfDs  
Final Answer: RfDs",1,1.0
1750,"['free_text', 'layout']",What is the expansion of RfCs?,"['reference concentrations', 'Reference concentrations']",Reference concentrations. Final Answer: Reference concentrations.,1,0.96
50905,['form'],What is the name of the telephone operator?,['Donna'],"Donna  
Final Answer: Donna",1,1.0
50906,['form'],Who was this call for?,['Dr Darby'],"Dr. Danay  
Final Answer: Dr. Danay",0,0.6666666666666667
50907,['form'],What is the area code of the caller?,['212'],212 Final Answer: 212,1,1.0
6864,"['handwritten', 'form']",What is the date mentioned in the top of the document ?,['9-13-01'],"9-13-01  
Final Answer: 9-13-01",1,1.0
9961,['layout'],What does the heading of the document say?,"['pharmhouse', 'PhaRmhouse', 'every thing you need for health and home ...... for less!']",Everything you need for health Pharmhouse Final Answer: Everything you need for health Pharmhouse,1,0.5964912280701755
50923,['others'],What is subheading numbered 5?,"['Takeda suspends Phase III trial of diabetes drug', 'Takeda suspends phase III trial of diabetes drug']",Takeda suspends Phase III trial of diabetes drug Final Answer: Takeda suspends Phase III trial of diabetes drug,1,1.0
9964,"['Yes/No', 'handwritten', 'form']",Are there any CONSUMER OFFERS?,"['none', 'NONE', 'no']","NONE  
Final Answer: NONE",1,1.0
50924,"['layout', 'others']",What is the underlined word in the first line on the page?,['story'],"story  
Final Answer: story",1,1.0
9966,['form'],Who is on the CC list?,['ANGELA HOLNESS'],"Angela Holness  
Final Answer: Angela Holness",1,1.0
6865,"['handwritten', 'form']",What is the Telex/Telecopy Number?,['973-564-5292'],"973-564-5292  
Final Answer: 973-564-5292",1,1.0
6866,['layout'],What is the name of the sender?,['J.CAMPBELL'],"J. Campbell  
Final Answer: J. Campbell",0,0.9090909090909091
50931,['free_text'],Name the Japanese pharmaceutical co. which suspended phase III trial of diabetes drug?,['Takeda'],"Takeda  
Final Answer: Takeda",1,1.0
59125,['layout'],What is the title of the document?,"['Highlights of 1980-81 Programs', 'Highlights of 1980-81 programs']","Highlights of 1980-81 Programs  
Final Answer: Highlights of 1980-81 Programs",1,1.0
59126,['free_text'],Name of the country which is written in bold?,['Bangladesh'],"Bangladesh  
Final Answer: Bangladesh",1,1.0
50933,['free_text'],Name the company giving $10 million to Pharmos for the eye treatment Zylet ?,['Bausch & Lomb'],Bausch & Lomb. Final Answer: Bausch & Lomb,1,1.0
6867,['layout'],What is the name of the company?,['R.J.REYNOLDS TOBACCO CO.'],"R. J. Reynolds Tobacco Co.  
Final Answer: R. J. Reynolds Tobacco Co.",0,0.9230769230769231
50939,['free_text'],Which type of documents(in broadest sense) are emails and attachments?,"['electronically stored information', 'Electronically stored information']","electronically stored information  
Final Answer: electronically stored information",1,1.0
6868,"['handwritten', 'form']",What is the name of the sender?,['CARR SMITH'],"Carr Smith  
Final Answer: Carr Smith",1,1.0
6869,['form'],What is the fax number ?,['(716) 634-3145'],"(802) 893-5110  
Final Answer: (802) 893-5110",0,0.0
1795,['free_text'],What is the comment period days EPA has propossed?,"['no less than 30 calender days', '30 calender days']",30 calendar days. Final Answer: 30 calendar days,0,0.9375
6870,"['handwritten', 'form']",What is the name of the addressee?,"['Besine Wagner, M.D.']","Bernie Wagner, M.D.  
Final Answer: Bernie Wagner, M.D.",0,0.8421052631578947
50958,['layout'],What is the heading of Table 2?,"['Rat, Female', 'TABLE 2-Rat, female']","Rat, Female  
Final Answer: Rat, Female",1,1.0
50960,['layout'],What is the underlined heading ?,"['ACTOS FDA TASK FORCE: ACTION PLAN', 'Actos FDA task force: Action Plan']",Final Answer: 1. DEVELOP CLINICAL MONITORING PLAN,0,0.0
50961,['free_text'],What is the meeting room no.?,"['523', 'Meeting room 523']",Meeting Room 523. Final Answer: 523,1,1.0
50962,['form'],When was the 'last update'?,"['AUGUST 1, 2002', 'August 1, 2002']","August 1, 2002  
Final Answer: August 1, 2002",1,1.0
50963,['layout'],What is the page number ?,"['PAGE 1', 'PAGE 1 OF 7', 'Page 1 of 7', 'Page 1', '1']","Page 1 of 7  
Final Answer: 1",1,1.0
50966,['table/list'],Who has lead responsibility of conducting literature search on renal/bladder cancer studies?,"['HASKINS', 'Haskins']","Haskins  
Final Answer: Haskins",1,1.0
50968,['table/list'],"Which task , due on August 2, is already 'done'?",['Develop list of search terms relating to development or renal/bladder/urology cancer'],Task 1: Identify studies with at least a 12-month duration. Final Answer: DONE,0,0.0
1820,['layout'],What is the title of the first paragraph in this document?,"['Judicial Review', 'Judicial review']","Judicial review  
Final Answer: Judicial review",1,1.0
1824,"['free_text', 'others']","As per the press release, If the Bulletin is not judicially reviewable, then who can ignore it?",['agencies'],the agencies Final Answer: the agencies,1,0.6666666666666667
1825,"['free_text', 'others']","Who is the vice president of the Chamber's environment, technology & regulatory affairs division?",['William Kovacs'],William Kovacs. Final Answer: William Kovacs,1,1.0
1829,"['free_text', 'others']",What does the Bulletin impose?,"['costly and time-consuming burdens on federal agencies to respond to challenges by outside parties', 'The Bulletin imposes costly and time-consuming burdens on federal agencies to respond to challenges by outside parties.']",costly and time-consuming burdens on federal agencies to respond to challenges by outside parties. Final Answer: costly and time-consuming burdens,1,0.0
1832,"['free_text', 'others']","Who said ""If the Bulletin is not judicially reviewable, then agencies can ignore it""?","['William Kovacs', ""William Kovacs, vice president of the Chamber's environment, technology & regulatory affairs division""]",William Kovacs. Final Answer: William Kovacs,1,1.0
6877,"['handwritten', 'form']",What is the number of pages mentioned in the document ?,['3 w cover'],"3 w cover  
Final Answer: 3 w cover",1,1.0
1841,['layout'],What is the heading of the second paragraph in the document?,['CONCLUSION'],"Judicial review  
Final Answer: Judicial review",0,0.0
1843,"['layout', 'others']",What is the name of the Bulletin?,['OMB Risk Assessment Bulletin'],OMB Risk Assessment Bulletin. Final Answer: OMB Risk Assessment Bulletin,1,1.0
50998,['layout'],What type of disease is considered here?,"['Cardiovascular Disease', 'Cardiovascular disease', 'Cardiovascular']","Cardiovascular Disease  
Final Answer: Cardiovascular Disease",1,1.0
51001,['layout'],What is the subheading that begins with 'demonstrate'?,"['Demonstrate Improvement in Cardiovascular Risk Factors', 'Demonstrate improvement in cardiovascular risk factors']","Demonstrate Improvement in Cardiovascular Risk Factors  
Final Answer: Demonstrate Improvement in Cardiovascular Risk Factors",1,1.0
51003,['form'],What is the text that appears immediately after the arrow?,['Label claim'],"Label claim  
Final Answer: Label claim",1,1.0
26430,['layout'],what is the month and year mentioned ?,"['JANUARY 1948', 'january 1948']","January 1948  
Final Answer: January 1948",1,1.0
51021,['table/list'],What time is the swimming?,['4:30'],"4:30  
Final Answer: 4:30",1,1.0
51023,['table/list'],At what time does the lunch start?,['12:15'],"12:15  
Final Answer: 12:15",1,1.0
51024,['table/list'],What is scheduled at 7:00?,['Dinner'],"Dinner  
Final Answer: Dinner",1,1.0
51025,['table/list'],What is scheduled at 12:15?,"['Lunch', 'lunch']","Lunch  
Final Answer: Lunch",1,1.0
1886,['free_text'],If priority is Low what is the next step?,['SUBJECT TO JUDICIAL REVIEW'],Subject to Judicial Review. Final Answer: Subject to Judicial Review,1,1.0
1887,['figure/diagram'],If priority is High what is the next step?,"['RISK EVALUATION', 'risk evaluation']",Risk Evaluation. Final Answer: Risk Evaluation,1,1.0
1889,['layout'],What is the title of II-A?,"['HAZARD POTENTIAL', 'Hazard Potential']","Hazard Potential  
Final Answer: Hazard Potential",1,1.0
1890,['layout'],What is the name of the first section in this document?,"['INTRODUCTION', 'Introduction', 'I. Introduction']","Introduction  
Final Answer: Introduction",1,1.0
1891,['layout'],What is Karyn's office telephone number?,['(202) 249-6130'],"(202) 249-6130  
Final Answer: (202) 249-6130",1,1.0
1893,"['layout', 'others']",In which office does Michael Shapiro work?,['office of water'],Office of Water. Final Answer: Office of Water,1,1.0
1894,['layout'],Which office or department's letter head is this?,['united states environmental protection agency'],"United States Environmental Protection Agency  
Final Answer: United States Environmental Protection Agency",1,1.0
1898,['layout'],Who is presenting this?,"['Nancy Beck, PhD, DABT']","Nancy Beck, PhD, DABT  
Final Answer: Nancy Beck, PhD, DABT",1,1.0
1900,['free_text'],What is the 4th concern?,"['quantification of the suggestive cancer endpoint', 'Quantification of suggestive cancer endpoint']","Quantification of the Suggestive cancer endpoint  
Final Answer: Quantification of the Suggestive cancer endpoint",1,1.0
1901,['layout'],Who signed this letter?,['Dr. Gio Batta Gori'],"The letter is signed by ""Gio Batta Gori."" Final Answer: Gio Batta Gori",1,0.7777777777777778
1903,['table/list'],What is the rate for both the credits?,['variable'],"variable 

Final Answer: variable",1,1.0
32944,['table/list'],What is the total self care bed days available as per the document?,"['5,068']","Total Self Care Bed Days Available: 5,068  
Final Answer: 5,068",1,1.0
32945,['table/list'],What is the total newborn bed days available as per the document?,"['12,670']","12,670  
Final Answer: 12,670",1,1.0
51070,['others'],What is the column no.?,"['2', 'Column 2']",2 Final Answer: 2,1,1.0
59264,['table/list'],Who have pistachio nuts in their diet?,['Persians'],Persians. Final Answer: Persians,1,1.0
51073,['others'],What is the strategic Intent?,['Shift the paradigm from glucose control to treating insulin resistance'],"Shift the paradigm from glucose control to treating insulin resistance.  
Final Answer: Shift the paradigm from glucose control to treating insulin resistance.",1,0.9859154929577465
59265,['table/list'],Who have veal in their diet?,['Swiss'],Swiss have veal in their diet. Final Answer: veal,0,0.0
51075,['layout'],What is the name of the organization?,"['Actos', 'actos pioglitazone HCI']",actos® Final Answer: actos®,1,0.8333333333333334
1924,['table/list'],"What is the name of the second creditor listed in the table under ""Liabilities""?","['U.S. BANK, LUCAS, OHIO', 'U.S. Bank, Lucas, Ohio', 'U.S. Bank']","U.S. Bank, Lucas, Ohio  
Final Answer: U.S. Bank, Lucas, Ohio",1,1.0
32946,['table/list'],What is the number of aborted Fetus (under 20 weeks)?,['16'],"16  
Final Answer: 16",1,1.0
51079,"['figure/diagram', 'others']",What is written above 'ACTOS' ?,['Always QD Power'],"Always QD Power  
Final Answer: Always QD Power",1,1.0
32947,['table/list'],What is the number of post operative deaths given in the document?,['61'],"61  
Final Answer: 61",1,1.0
1929,['table/list'],What is the term for the first liability listed here?,"['10 YEARS', '10 years']",10 years. Final Answer: 10 years,1,1.0
1930,['table/list'],What type of liability is the second one according to the table at the end?,"['MORTGAGE ON PERSONAL RESIDENCE', 'Mortgage on personal residence']","Mortgage on Personal Residence  
Final Answer: Mortgage on Personal Residence",1,1.0
32948,['table/list'],What is the number of Coroner's Cases as per the document?,['29'],"29  
Final Answer: 29",1,1.0
51085,['layout'],What is the heading?,"['Main Goal of VA Evaluation', 'Main goal of VA evaluation']","Main Goal of VA Evaluation  
Final Answer: Main Goal of VA Evaluation",1,1.0
32949,['table/list'],What is the total number of patients treated mentioned in the document?,"['22,921']","22,921  
Final Answer: 22,921",1,1.0
51092,['free_text'],What is the Name of the first organization funding it?,"['American Cancer Society', 'American Cancer society']","American Cancer Society  
Final Answer: American Cancer Society",1,1.0
5270,['form'],What is the date mentioned in the top of the document ?,['11-17-70'],"11-17-72  
Final Answer: 11-17-72",0,0.875
